I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
-19, 0, 19, 9, -19, 9, -29, 4, -9, 4, -9, -29, -14, -24, -24, 
-9, 0, 9, 4, -9, 4, -43, 0, -24, -4, -9, -34, -24, -34, -39, 
-9, -9, 0, 9, -4, -4, -43, -4, -24, -9, -9, -34, -24, -34, -39, 
-4, 4, 9, 0, -7, 7, -39, -9, -24, -9, -9, -29, -24, -34, -39, 
-4, 4, 9, 0, -7, 7, -39, -9, -24, -9, -9, -29, -19, -29, -34, 
-14, 0, 14, 7, -14, 7, -39, 0, -24, 0, -9, -24, -19, -29, -24, 
-9, -4, 4, 7, -7, 0, -39, -4, -24, 0, -9, -14, -19, -29, -24, 
-9, -9, 0, 9, -4, -4, -34, -4, -24, 0, -9, -9, -19, -29, -24, 
-9, -9, 0, 9, -4, -4, -34, -4, -24, 4, -9, -4, -19, -29, -24, 
-4, -4, 0, 4, -2, -2, -24, -14, -14, 9, -4, -4, -9, -29, -24, 
9, 0, -9, -4, 9, -4, -24, -14, -14, 9, -4, -4, -9, -29, -24, 
14, 4, -9, -9, 12, -2, -24, -14, -14, 9, 0, -4, -4, -29, -24, 
14, 9, -4, -12, 9, 2, -24, -14, -14, 4, 0, -4, -4, -29, -24, 
9, 9, 0, -9, 4, 4, -24, -14, -14, 4, 0, -4, -9, -19, -14, 
4, 4, 0, -4, 2, 2, -14, -14, -19, 0, 0, -4, -9, -19, -14, 
0, 4, 4, -2, -2, 4, -14, -14, -19, 0, -4, 0, -9, -19, -14, 
-4, 9, 14, -2, -9, 12, -14, -14, -19, 0, -4, 4, 0, -19, -14, 
-9, 9, 19, 0, -14, 14, -24, -14, -19, 0, -4, 14, -9, -29, -14, 
-9, 9, 19, 0, -14, 14, -24, -14, -19, 0, -4, 14, -9, -29, -14, 
-9, 9, 19, 0, -14, 14, -24, -14, -19, 0, -4, 14, -9, -29, -14, 
-9, 9, 19, 0, -14, 14, -24, -14, -19, -4, -9, 14, -9, -34, -14, 
0, 9, 9, -4, -4, 9, -14, -9, -19, -4, -14, 0, 0, -24, -24, 
0, 9, 9, -4, -4, 9, -14, -9, -19, 4, -14, 0, 0, -24, -24, 
4, 14, 9, -9, -2, 12, -14, -9, -19, 9, -14, 0, 0, -24, -24, 
4, 14, 9, -9, -2, 12, -9, -9, -29, 9, -14, 9, 0, -24, -24, 
4, 14, 9, -9, -2, 12, -19, -19, -19, 0, -19, 9, -4, -34, -14, 
9, 14, 4, -12, 2, 9, -19, -19, -19, 0, -19, 9, -4, -34, -14, 
14, 14, 0, -14, 7, 7, -24, -24, -24, -4, -19, 4, -9, -39, -19, 
19, 14, -4, -17, 12, 4, -24, -29, -24, -4, -14, 0, -9, -39, -19, 
19, 19, 0, -19, 9, 9, -29, -24, -19, 4, -4, 9, 4, -29, -14, 
4, 9, 4, -7, 0, 7, -19, -14, -19, 14, 0, 19, 4, -24, -9, 
0, 4, 4, -2, -2, 4, -19, -9, -19, 19, -4, 24, 4, -19, -4, 
0, 0, 0, 0, 0, 0, -29, -9, -19, 9, -9, 19, 0, -29, -19, 
-9, -9, 0, 9, -4, -4, -29, -9, -19, 0, -9, 9, 0, -29, -19, 
-9, -9, 0, 9, -4, -4, -29, -9, -19, 0, -9, 9, 0, -29, -19, 
-9, -9, 0, 9, -4, -4, -29, -9, -19, 0, -9, 9, 0, -29, -19, 
-9, -9, 0, 9, -4, -4, -29, -9, -19, 0, -9, 9, 0, -29, -19, 
-4, -4, 0, 4, -2, -2, -29, -14, -19, -9, -19, 0, -9, -29, -19, 
0, 0, 0, 0, 0, 0, -29, -19, -19, -9, -19, 0, -9, -29, -19, 
4, 4, 0, -4, 2, 2, -29, -24, -19, -9, -19, 0, -9, -29, -19, 
9, 9, 0, -9, 4, 4, -29, -29, -19, -9, -19, 0, -9, -29, -19, 
14, 24, 9, -19, 2, 17, -24, -19, -9, -4, -9, 4, -4, -24, -14, 
19, 29, 9, -24, 4, 19, -19, -19, -9, 0, -9, 9, 0, -19, -9, 
24, 34, 9, -29, 7, 21, -14, -19, -9, 4, -9, 14, 4, -14, -4, 
29, 39, 9, -34, 9, 24, -9, -19, -9, 9, -9, 19, 9, -9, 0, 
14, 14, 0, -14, 7, 7, -19, -34, -24, 4, -14, 4, -4, -24, -14, 
0, 0, 0, 0, 0, 0, -29, -39, -29, 0, -19, 0, -9, -29, -19, 
-14, -14, 0, 14, -7, -7, -39, -43, -34, -4, -24, -4, -14, -34, -24, 
-29, -29, 0, 29, -14, -14, -48, -48, -39, -9, -29, -9, -19, -39, -29, 
-19, -19, 0, 19, -9, -9, -39, -39, -29, -19, -29, -9, -19, -39, -29, 
-19, -19, 0, 19, -9, -9, -39, -39, -29, -19, -29, -9, -19, -39, -29, 
-19, -19, 0, 19, -9, -9, -39, -39, -29, -19, -29, -9, -19, -39, -29, 
-19, -19, 0, 19, -9, -9, -39, -39, -29, -19, -29, -9, -19, -39, -29, 
-14, -4, 9, 9, -12, 2, -29, -29, -19, -14, -24, 4, -19, -34, -19, 
-9, 0, 9, 4, -9, 4, -29, -29, -19, -9, -19, 9, -19, -29, -19, 
-4, 4, 9, 0, -7, 7, -29, -29, -19, -4, -14, 14, -19, -24, -19, 
0, 9, 9, -4, -4, 9, -29, -29, -19, 0, -9, 19, -19, -19, -19, 
0, 24, 24, -12, -12, 24, -24, -19, -14, 4, 0, 29, -19, -4, -14, 
0, 29, 29, -14, -14, 29, -19, -19, -9, 9, 0, 29, -19, 0, -9, 
0, 34, 34, -17, -17, 34, -14, -19, -4, 14, 0, 29, -19, 4, -4, 
0, 39, 39, -19, -19, 39, -9, -19, 0, 19, 0, 29, -19, 9, 0, 
4, 43, 39, -24, -17, 41, -4, -14, 4, 29, 4, 29, -29, 19, 9, 
9, 48, 39, -29, -14, 43, 0, -9, 9, 29, 9, 29, -29, 19, 9, 
14, 53, 39, -34, -12, 46, 4, -4, 14, 29, 14, 29, -29, 19, 9, 
19, 58, 39, -39, -9, 48, 9, 0, 19, 29, 19, 29, -29, 19, 9, 
19, 68, 48, -43, -14, 58, 19, 4, 29, 34, 29, 39, -39, 24, 9, 
19, 68, 48, -43, -14, 58, 19, 9, 29, 39, 29, 39, -39, 29, 9, 
19, 68, 48, -43, -14, 58, 19, 14, 29, 43, 29, 39, -39, 34, 9, 
19, 68, 48, -43, -14, 58, 19, 19, 29, 48, 29, 39, -39, 39, 9, 
29, 82, 53, -56, -12, 68, 24, 24, 43, 63, 34, 48, -48, 43, 19, 
29, 87, 58, -58, -14, 73, 29, 29, 48, 68, 39, 48, -48, 48, 19, 
29, 92, 63, -61, -17, 78, 34, 34, 53, 73, 43, 48, -48, 53, 19, 
29, 97, 68, -63, -19, 82, 39, 39, 58, 78, 48, 48, -48, 58, 19, 
34, 102, 68, -68, -17, 85, 39, 53, 63, 87, 53, 53, -58, 68, 19, 
39, 107, 68, -73, -14, 87, 39, 58, 68, 87, 58, 58, -58, 68, 19, 
43, 112, 68, -78, -12, 90, 39, 63, 73, 87, 63, 63, -58, 68, 19, 
48, 117, 68, -82, -9, 92, 39, 68, 78, 87, 68, 68, -58, 68, 19, 
48, 102, 53, -75, -2, 78, 34, 63, 68, 78, 58, 68, -53, 58, 14, 
48, 97, 48, -73, 0, 73, 29, 58, 68, 78, 58, 68, -48, 58, 9, 
48, 92, 43, -70, 2, 68, 24, 53, 68, 78, 58, 68, -43, 58, 4, 
48, 87, 39, -68, 4, 63, 19, 48, 68, 78, 58, 68, -39, 58, 0, 
43, 78, 34, -61, 4, 56, 9, 43, 58, 68, 48, 68, -39, 53, 0, 
39, 78, 39, -58, 0, 58, 9, 39, 58, 68, 48, 68, -39, 48, 0, 
34, 78, 43, -56, -4, 61, 9, 34, 58, 68, 48, 68, -39, 43, 0, 
29, 78, 48, -53, -9, 63, 9, 29, 58, 68, 48, 68, -39, 39, 0, 
39, 87, 48, -63, -4, 68, -4, 14, 53, 68, 48, 78, -48, 24, 0, 
39, 97, 58, -68, -9, 78, -19, 0, 48, 68, 48, 78, -48, 19, 0, 
39, 107, 68, -73, -14, 87, -34, -14, 43, 68, 48, 78, -48, 14, 0, 
39, 117, 78, -78, -19, 97, -48, -29, 39, 68, 48, 78, -48, 9, 0, 
48, 112, 63, -80, -7, 87, -63, -34, 34, 58, 39, 78, -39, 4, -4, 
48, 107, 58, -78, -4, 82, -68, -39, 29, 58, 39, 78, -39, 0, -9, 
48, 102, 53, -75, -2, 78, -73, -43, 24, 58, 39, 78, -39, -4, -14, 
48, 97, 48, -73, 0, 73, -78, -48, 19, 58, 39, 78, -39, -9, -19, 
39, 87, 48, -63, -4, 68, -87, -63, 4, 43, 34, 68, -34, -24, -24, 
39, 78, 39, -58, 0, 58, -87, -68, 0, 39, 29, 68, -29, -29, -29, 
39, 68, 29, -53, 4, 48, -87, -73, -4, 34, 24, 68, -24, -34, -34, 
39, 58, 19, -48, 9, 39, -87, -78, -9, 29, 19, 68, -19, -39, -39, 
29, 53, 24, -41, 2, 39, -87, -82, -24, 24, 14, 58, -29, -53, -39, 
29, 48, 19, -39, 4, 34, -87, -87, -29, 19, 9, 58, -29, -58, -39, 
29, 43, 14, -36, 7, 29, -87, -92, -34, 14, 4, 58, -29, -63, -39, 
29, 39, 9, -34, 9, 24, -87, -97, -39, 9, 0, 58, -29, -68, -39, 
39, 39, 0, -39, 19, 19, -97, -97, -34, -4, 0, 58, -14, -78, -43, 
43, 34, -9, -39, 26, 12, -97, -107, -39, -9, -9, 58, -9, -82, -48, 
43, 29, -14, -36, 29, 7, -97, -107, -48, -14, -14, 48, 0, -87, -53, 
43, 19, -24, -31, 34, -2, -92, -112, -58, -24, -19, 43, 9, -87, -53, 
43, 19, -24, -31, 34, -2, -87, -112, -58, -24, -24, 48, 9, -78, -48, 
43, 19, -24, -31, 34, -2, -87, -107, -58, -24, -24, 48, 4, -78, -48, 
39, 14, -24, -26, 31, -4, -78, -107, -53, -24, -24, 53, 4, -78, -48, 
39, 4, -34, -21, 36, -14, -73, -107, -53, -24, -24, 53, 4, -78, -48, 
39, 9, -29, -24, 34, -9, -58, -92, -48, -14, -14, 63, 4, -58, -39, 
43, 14, -29, -29, 36, -7, -53, -87, -48, -14, -14, 63, 4, -53, -29, 
43, 19, -24, -31, 34, -2, -53, -87, -48, -9, -14, 63, 4, -53, -29, 
34, 19, -14, -26, 24, 2, -53, -87, -48, -9, -14, 63, 0, -53, -29, 
19, 14, -4, -17, 12, 4, -48, -82, -53, -14, -9, 63, -9, -53, -19, 
19, 9, -9, -14, 14, 0, -48, -82, -53, -14, -9, 63, -9, -53, -19, 
19, 0, -19, -9, 19, -9, -43, -82, -53, -14, -9, 63, -9, -53, -19, 
19, -4, -24, -7, 21, -14, -43, -82, -53, -14, -9, 63, -9, -48, -19, 
14, -9, -24, -2, 19, -17, -48, -82, -53, -9, -19, 63, -9, -48, -19, 
0, -14, -14, 7, 7, -14, -39, -73, -43, -9, -19, 63, -9, -48, -19, 
-19, -24, -4, 21, -7, -14, -34, -68, -43, -4, -19, 63, -9, -43, -19, 
-39, -39, 0, 39, -19, -19, -29, -63, -43, -4, -19, 53, -4, -39, -9, 
-48, -39, 9, 43, -29, -14, -19, -68, -43, -4, -19, 53, -14, -34, -9, 
-63, -43, 19, 53, -41, -12, -9, -58, -34, -4, -19, 48, -14, -24, 0, 
-63, -43, 19, 53, -41, -12, -9, -58, -34, -4, -19, 48, -9, -24, 0, 
-68, -43, 24, 56, -46, -9, -4, -58, -34, -9, -24, 48, -9, -24, 0, 
-63, -34, 29, 48, -46, -2, -4, -73, -34, -9, -29, 39, 9, -24, 0, 
-53, -39, 14, 46, -34, -12, 0, -73, -43, -9, -34, 39, 14, -24, 0, 
-48, -39, 9, 43, -29, -14, 0, -73, -48, -14, -34, 34, 14, -24, 0, 
-43, -39, 4, 41, -24, -17, 0, -82, -53, -19, -34, 34, 19, -24, -4, 
-43, -29, 14, 36, -29, -7, 4, -78, -43, -9, -34, 34, 19, -14, 4, 
-43, -43, 0, 43, -21, -21, 9, -73, -43, -14, -39, 34, 29, -14, 9, 
-43, -43, 0, 43, -21, -21, 14, -63, -43, -14, -39, 34, 29, -19, 9, 
-43, -43, 0, 43, -21, -21, 19, -58, -43, -14, -39, 24, 29, -19, 9, 
-53, -53, 0, 53, -26, -26, 9, -48, -34, -24, -29, 19, 24, -19, 0, 
-63, -63, 0, 63, -31, -31, 9, -53, -43, -24, -34, 19, 24, -19, 0, 
-58, -73, -14, 65, -21, -43, 9, -53, -43, -24, -34, 19, 24, -19, 0, 
-53, -73, -19, 63, -17, -46, 9, -53, -39, -24, -39, 14, 19, -19, -4, 
-53, -68, -14, 61, -19, -41, 9, -58, -48, -24, -39, 24, 29, -19, -4, 
-48, -68, -19, 58, -14, -43, 9, -58, -48, -24, -39, 24, 34, -19, -4, 
-53, -58, -4, 56, -24, -31, 9, -63, -48, -24, -39, 24, 34, -19, -4, 
-53, -53, 0, 53, -26, -26, 14, -63, -48, -24, -34, 29, 39, -19, -4, 
-63, -63, 0, 63, -31, -31, 4, -63, -53, -24, -43, 29, 29, -29, -4, 
-63, -63, 0, 63, -31, -31, 4, -63, -53, -24, -48, 29, 29, -29, 0, 
-68, -73, -4, 70, -31, -39, 4, -63, -53, -24, -48, 29, 29, -29, 0, 
-68, -73, -4, 70, -31, -39, 0, -63, -53, -29, -48, 29, 24, -34, 0, 
-58, -78, -19, 68, -19, -48, 0, -53, -53, -29, -43, 29, 24, -34, -9, 
-58, -78, -19, 68, -19, -48, 0, -53, -53, -29, -43, 29, 24, -34, -9, 
-58, -78, -19, 68, -19, -48, 0, -53, -53, -29, -43, 29, 24, -34, -9, 
-53, -73, -19, 63, -17, -46, 0, -58, -53, -29, -43, 34, 24, -34, -9, 
-63, -68, -4, 65, -29, -36, 9, -68, -48, -29, -39, 34, 24, -24, -9, 
-63, -68, -4, 65, -29, -36, 14, -63, -48, -24, -39, 39, 24, -24, -4, 
-63, -68, -4, 65, -29, -36, 14, -58, -43, -24, -39, 39, 24, -19, -4, 
-63, -68, -4, 65, -29, -36, 14, -58, -43, -24, -39, 43, 24, -19, -4, 
-53, -63, -9, 58, -21, -36, 14, -48, -34, -24, -39, 43, 29, -19, -4, 
-43, -53, -9, 48, -17, -31, 14, -48, -34, -24, -34, 48, 29, -19, -4, 
-34, -48, -14, 41, -9, -31, 14, -43, -34, -24, -34, 48, 29, -19, -4, 
-24, -43, -19, 34, -2, -31, 14, -43, -34, -24, -34, 48, 29, -19, -4, 
-39, -53, -14, 46, -12, -34, 14, -48, -34, -24, -43, 39, 39, -19, 4, 
-43, -58, -14, 51, -14, -36, 14, -48, -34, -24, -43, 34, 39, -19, 4, 
-53, -63, -9, 58, -21, -36, 14, -48, -34, -24, -43, 34, 39, -19, -4, 
-63, -68, -4, 65, -29, -36, 14, -48, -34, -24, -43, 24, 39, -19, -4, 
-68, -78, -9, 73, -29, -43, 9, -58, -39, -34, -53, 24, 34, -29, -4, 
-63, -82, -19, 73, -21, -51, 4, -53, -34, -34, -53, 24, 29, -29, -9, 
-68, -87, -19, 78, -24, -53, 0, -53, -39, -34, -53, 24, 24, -29, -9, 
-73, -97, -24, 85, -24, -61, -4, -53, -48, -34, -53, 24, 19, -29, -14, 
-82, -97, -14, 90, -34, -56, 4, -53, -39, -34, -43, 24, 29, -19, -14, 
-73, -87, -14, 80, -29, -51, 9, -53, -29, -34, -39, 24, 39, -14, -4, 
-63, -82, -19, 73, -21, -51, 19, -34, -29, -24, -39, 24, 43, -14, 0, 
-63, -53, 9, 58, -36, -21, 24, -29, -24, -9, -19, 24, 43, -9, 14, 
-78, -39, 39, 58, -58, 0, 39, -34, -9, 0, -9, 34, 39, 4, 24, 
-112, -39, 73, 75, -92, 17, 63, -9, -4, 19, -14, 29, 14, 43, 39, 
-146, -9, 136, 78, -141, 63, 87, 19, 24, 34, -14, 19, 9, 82, 63, 
-185, 24, 209, 80, -197, 117, 126, 53, 48, 43, -14, 4, -14, 136, 102, 
-234, 48, 283, 92, -258, 165, 185, 102, 82, 58, -29, -24, -34, 204, 141, 
-307, 63, 370, 122, -339, 217, 263, 175, 131, 87, -29, -53, -53, 283, 190, 
-341, 92, 434, 124, -387, 263, 312, 258, 185, 146, -14, -53, -63, 336, 229, 
-346, 131, 478, 107, -412, 305, 366, 351, 248, 200, 19, -43, -73, 380, 263, 
-366, 195, 561, 85, -463, 378, 444, 468, 336, 268, 58, -43, -102, 463, 292, 
-380, 244, 624, 68, -502, 434, 517, 614, 473, 361, 117, -19, -117, 546, 331, 
-385, 297, 683, 43, -534, 490, 590, 795, 629, 478, 190, 14, -146, 644, 366, 
-405, 366, 771, 19, -588, 568, 658, 946, 785, 595, 278, 63, -175, 751, 405, 
-434, 419, 854, 7, -644, 636, 692, 1019, 902, 702, 385, 131, -219, 810, 414, 
-414, 463, 878, -24, -646, 671, 663, 1000, 956, 800, 502, 209, -263, 814, 405, 
-366, 522, 888, -78, -627, 705, 590, 897, 956, 868, 619, 322, -317, 771, 385, 
-273, 629, 902, -178, -588, 766, 453, 688, 893, 936, 775, 463, -370, 678, 336, 
-87, 775, 863, -344, -475, 819, 229, 434, 819, 1010, 966, 688, -419, 517, 244, 
195, 956, 761, -575, -283, 858, -39, 209, 775, 1107, 1210, 941, -502, 322, 97, 
512, 1132, 619, -822, -53, 875, -336, -9, 751, 1185, 1429, 1205, -610, 102, -63, 
814, 1283, 468, -1049, 173, 875, -634, -273, 668, 1220, 1581, 1410, -688, -141, -209, 
1083, 1371, 287, -1227, 397, 829, -897, -478, 585, 1180, 1644, 1566, -741, -351, -346, 
1376, 1351, -24, -1363, 700, 663, -1127, -600, 517, 1093, 1659, 1703, -732, -580, -502, 
1703, 1234, -468, -1468, 1085, 383, -1327, -707, 448, 936, 1600, 1766, -678, -824, -688, 
1932, 1039, -893, -1485, 1412, 73, -1449, -883, 312, 727, 1439, 1751, -600, -1015, -844, 
2005, 702, -1302, -1354, 1654, -300, -1483, -1176, 39, 370, 1127, 1600, -419, -1161, -946, 
1966, 248, -1717, -1107, 1842, -734, -1473, -1556, -434, -131, 673, 1307, -185, -1317, -1029, 
1898, -185, -2083, -856, 1991, -1134, -1449, -1825, -917, -649, 170, 956, 29, -1439, -1078, 
1820, -488, -2308, -666, 2064, -1398, -1410, -1952, -1263, -1034, -258, 653, 190, -1498, -1078, 
1688, -673, -2361, -507, 2025, -1517, -1366, -2049, -1546, -1337, -634, 346, 302, -1512, -1049, 
1522, -795, -2318, -363, 1920, -1556, -1322, -2127, -1786, -1581, -976, 14, 400, -1512, -985, 
1429, -854, -2283, -287, 1856, -1568, -1278, -2117, -1893, -1703, -1205, -253, 458, -1488, -917, 
1410, -858, -2269, -275, 1839, -1564, -1239, -2054, -1898, -1712, -1273, -390, 478, -1434, -888, 
1459, -819, -2278, -319, 1869, -1549, -1205, -1966, -1844, -1668, -1268, -429, 473, -1395, -883, 
1503, -790, -2293, -356, 1898, -1542, -1146, -1830, -1761, -1615, -1259, -458, 458, -1351, -873, 
1478, -805, -2283, -336, 1881, -1544, -1093, -1688, -1678, -1566, -1239, -492, 458, -1298, -858, 
1390, -849, -2239, -270, 1815, -1544, -1039, -1581, -1600, -1517, -1224, -517, 448, -1249, -839, 
1278, -897, -2176, -190, 1727, -1537, -990, -1478, -1542, -1473, -1210, -566, 439, -1205, -810, 
1127, -917, -2044, -104, 1586, -1481, -902, -1361, -1449, -1405, -1180, -610, 453, -1127, -746, 
951, -873, -1825, -39, 1388, -1349, -790, -1239, -1332, -1288, -1107, -619, 473, -1005, -653, 
766, -814, -1581, 24, 1173, -1198, -668, -1112, -1200, -1161, -1029, -590, 478, -893, -561, 
595, -810, -1405, 107, 1000, -1107, -590, -995, -1098, -1073, -961, -566, 478, -810, -522, 
439, -785, -1224, 173, 832, -1005, -497, -888, -985, -985, -883, -536, 458, -712, -463, 
322, -722, -1044, 200, 683, -883, -414, -766, -854, -858, -800, -488, 424, -600, -390, 
268, -649, -917, 190, 592, -783, -351, -668, -751, -766, -717, -439, 375, -522, -341, 
268, -575, -844, 153, 556, -710, -322, -595, -678, -683, -629, -375, 326, -463, -312, 
239, -483, -722, 122, 480, -602, -273, -517, -590, -585, -546, -317, 287, -395, -258, 
180, -400, -580, 109, 380, -490, -224, -419, -488, -488, -458, -263, 258, -317, -204, 
146, -361, -507, 107, 326, -434, -161, -331, -405, -414, -395, -239, 239, -258, -165, 
102, -307, -409, 102, 256, -358, -107, -263, -322, -336, -331, -204, 209, -214, -122, 
63, -224, -287, 80, 175, -256, -53, -180, -219, -253, -273, -151, 165, -136, -73, 
19, -156, -175, 68, 97, -165, 4, -107, -136, -185, -200, -107, 131, -63, -29, 
-14, -131, -117, 73, 51, -124, 24, -53, -92, -126, -151, -78, 92, -19, -9, 
-48, -126, -78, 87, 14, -102, 29, -34, -68, -107, -117, -58, 63, -4, 0, 
-68, -126, -58, 97, -4, -92, 39, -29, -63, -102, -112, -53, 48, 4, 9, 
-78, -122, -43, 100, -17, -82, 39, -19, -63, -87, -102, -53, 58, 4, 14, 
-58, -102, -43, 80, -7, -73, 43, -9, -43, -68, -87, -43, 58, 9, 19, 
-58, -102, -43, 80, -7, -73, 48, 0, -14, -48, -73, -29, 48, 14, 24, 
-73, -92, -19, 82, -26, -56, 58, 14, -4, -39, -53, -19, 48, 24, 19, 
-78, -97, -19, 87, -29, -58, 58, 4, 4, -29, -53, -9, 48, 24, 19, 
-82, -92, -9, 87, -36, -51, 58, 4, 4, -34, -53, -9, 43, 29, 19, 
-92, -92, 0, 92, -46, -46, 58, 4, 0, -34, -53, -9, 39, 29, 19, 
-97, -92, 4, 95, -51, -43, 53, 4, -4, -39, -53, -9, 34, 29, 19, 
-82, -82, 0, 82, -41, -41, 53, 0, -14, -43, -58, -9, 34, 19, 19, 
-82, -82, 0, 82, -41, -41, 53, 0, -4, -34, -58, -4, 39, 24, 24, 
-87, -78, 9, 82, -48, -34, 63, 4, 4, -24, -53, 0, 39, 29, 29, 
-92, -68, 24, 80, -58, -21, 63, 0, 9, -29, -58, 4, 39, 34, 29, 
-102, -68, 34, 85, -68, -17, 73, 4, 19, -24, -48, 14, 43, 34, 39, 
-97, -73, 24, 85, -61, -24, 68, 14, 19, -24, -48, 14, 43, 34, 43, 
-92, -73, 19, 82, -56, -26, 68, 19, 19, -19, -48, 14, 43, 34, 43, 
-82, -63, 19, 73, -51, -21, 73, 24, 19, -14, -48, 14, 43, 34, 43, 
-78, -53, 24, 65, -51, -14, 73, 39, 9, -14, -39, 4, 39, 48, 43, 
-68, -48, 19, 58, -43, -14, 73, 39, 14, -14, -39, 0, 39, 48, 43, 
-63, -48, 14, 56, -39, -17, 73, 39, 14, -9, -39, -4, 34, 48, 43, 
-78, -43, 34, 61, -56, -4, 73, 39, 14, -4, -34, -4, 34, 48, 48, 
-92, -48, 43, 70, -68, -2, 68, 29, 14, -9, -43, -14, 34, 43, 39, 
-102, -53, 48, 78, -75, -2, 78, 29, 14, -9, -43, -24, 29, 43, 39, 
-107, -63, 43, 85, -75, -9, 68, 24, 9, -9, -48, -43, 29, 43, 39, 
-112, -73, 39, 92, -75, -17, 68, 24, 9, -19, -48, -58, 29, 39, 34, 
-117, -73, 43, 95, -80, -14, 78, 24, 14, -14, -39, -78, 34, 48, 43, 
-117, -68, 48, 92, -82, -9, 78, 19, 14, -14, -39, -82, 34, 53, 43, 
-112, -53, 58, 82, -85, 2, 78, 19, 14, -9, -39, -92, 34, 53, 48, 
-107, -53, 53, 80, -80, 0, 82, 24, 24, -4, -39, -97, 34, 53, 48, 
-112, -63, 48, 87, -80, -7, 78, 39, 14, -4, -34, -102, 39, 53, 48, 
-117, -73, 43, 95, -80, -14, 78, 43, 14, 0, -34, -107, 39, 53, 48, 
-126, -73, 53, 100, -90, -9, 78, 43, 14, 0, -34, -112, 39, 53, 48, 
-131, -73, 58, 102, -95, -7, 78, 43, 9, -9, -39, -122, 39, 53, 48, 
-131, -78, 53, 104, -92, -12, 68, 34, 4, -24, -48, -131, 34, 48, 34, 
-131, -82, 48, 107, -90, -17, 68, 34, 0, -24, -48, -136, 19, 48, 34, 
-136, -92, 43, 114, -90, -24, 68, 34, 0, -24, -53, -141, 14, 48, 34, 
-136, -97, 39, 117, -87, -29, 68, 34, 4, -24, -53, -146, 14, 48, 34, 
-131, -82, 48, 107, -90, -17, 78, 43, 4, -14, -53, -136, 24, 48, 39, 
-131, -68, 63, 100, -97, -2, 78, 43, 4, -14, -48, -136, 24, 48, 48, 
-131, -58, 73, 95, -102, 7, 82, 48, 9, -14, -48, -131, 24, 48, 53, 
-126, -53, 73, 90, -100, 9, 82, 48, 9, -14, -53, -126, 24, 53, 63, 
-122, -43, 78, 82, -100, 17, 92, 53, 9, -19, -48, -122, 29, 63, 53, 
-122, -43, 78, 82, -100, 17, 92, 53, 9, -24, -53, -117, 29, 63, 53, 
-117, -48, 68, 82, -92, 9, 92, 53, 4, -24, -53, -117, 34, 68, 53, 
-112, -48, 63, 80, -87, 7, 92, 53, 4, -19, -53, -112, 43, 68, 53, 
-126, -53, 73, 90, -100, 9, 82, 43, 9, -19, -58, -92, 34, 68, 53, 
-131, -58, 73, 95, -102, 7, 82, 48, 9, -19, -58, -87, 34, 63, 53, 
-146, -63, 82, 104, -114, 9, 78, 48, 9, -19, -58, -82, 34, 63, 53, 
-141, -68, 73, 104, -107, 2, 78, 48, 9, -19, -58, -78, 34, 63, 53, 
-131, -63, 68, 97, -100, 2, 78, 53, 9, -29, -58, -78, 19, 68, 53, 
-131, -63, 68, 97, -100, 2, 78, 53, 9, -29, -58, -78, 19, 73, 53, 
-131, -63, 68, 97, -100, 2, 78, 53, 9, -29, -58, -73, 24, 73, 58, 
-131, -68, 63, 100, -97, -2, 82, 58, 9, -29, -58, -73, 24, 73, 58, 
-131, -58, 73, 95, -102, 7, 92, 68, 19, -19, -53, -63, 34, 73, 68, 
-131, -53, 78, 92, -104, 12, 92, 63, 14, -19, -53, -63, 34, 73, 68, 
-136, -48, 87, 92, -112, 19, 92, 63, 14, -19, -53, -58, 29, 73, 68, 
-131, -43, 87, 87, -109, 21, 92, 68, 14, -19, -53, -53, 29, 73, 68, 
-141, -48, 92, 95, -117, 21, 82, 58, 9, -14, -63, -63, 29, 73, 58, 
-141, -58, 82, 100, -112, 12, 82, 63, 9, -14, -63, -63, 29, 73, 58, 
-141, -68, 73, 104, -107, 2, 87, 63, 9, -14, -68, -63, 29, 78, 63, 
-141, -78, 63, 109, -102, -7, 87, 68, 9, -14, -68, -63, 24, 78, 63, 
-151, -68, 82, 109, -117, 7, 87, 68, 9, -24, -78, -73, 24, 68, 63, 
-161, -73, 87, 117, -124, 7, 92, 68, 9, -24, -87, -73, 24, 68, 63, 
-165, -73, 92, 119, -129, 9, 92, 68, 9, -24, -87, -68, 24, 73, 63, 
-165, -73, 92, 119, -129, 9, 92, 73, 9, -24, -87, -63, 24, 73, 63, 
-156, -53, 102, 104, -129, 24, 97, 82, 19, -19, -82, -58, 29, 87, 68, 
-141, -43, 97, 92, -119, 26, 102, 87, 24, -14, -78, -53, 34, 92, 78, 
-131, -34, 97, 82, -114, 31, 112, 97, 29, -4, -73, -48, 39, 102, 82, 
-122, -24, 97, 73, -109, 36, 117, 102, 39, 0, -68, -43, 43, 107, 87, 
-146, -39, 107, 92, -126, 34, 117, 97, 34, -9, -78, -48, 24, 102, 82, 
-156, -53, 102, 104, -129, 24, 112, 97, 29, -9, -82, -53, 14, 97, 82, 
-175, -68, 107, 122, -141, 19, 112, 107, 24, -4, -82, -58, 9, 92, 78, 
-175, -82, 92, 129, -134, 4, 107, 112, 24, -4, -82, -63, 9, 92, 73, 
