I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
-9, 19, 29, -4, -19, 24, 0, 24, 102, 97, 73, 43, -29, 43, 53, 
-9, 19, 29, -4, -19, 24, 0, 24, 102, 92, 73, 48, -29, 43, 53, 
-9, 19, 29, -4, -19, 24, 0, 24, 97, 92, 73, 48, -29, 43, 53, 
-9, 19, 29, -4, -19, 24, 0, 24, 97, 87, 68, 48, -29, 43, 53, 
0, 19, 19, -9, -9, 19, 4, 34, 87, 87, 68, 48, -34, 43, 53, 
0, 19, 19, -9, -9, 19, 4, 34, 82, 82, 68, 43, -34, 43, 53, 
0, 19, 19, -9, -9, 19, 4, 34, 78, 82, 68, 39, -34, 43, 53, 
0, 19, 19, -9, -9, 19, 4, 29, 78, 82, 68, 39, -34, 43, 48, 
-9, 29, 39, -9, -24, 34, -4, 29, 78, 73, 58, 39, -34, 34, 39, 
-9, 29, 39, -9, -24, 34, 0, 29, 78, 73, 53, 34, -34, 34, 39, 
-9, 29, 39, -9, -24, 34, 0, 29, 73, 68, 53, 34, -39, 34, 39, 
-9, 29, 39, -9, -24, 34, 0, 29, 68, 63, 58, 34, -43, 34, 39, 
-9, 19, 29, -4, -19, 24, 9, 24, 63, 58, 58, 34, -39, 34, 29, 
-9, 19, 29, -4, -19, 24, 14, 19, 63, 53, 53, 34, -39, 34, 34, 
-9, 9, 19, 0, -14, 14, 14, 14, 68, 53, 48, 34, -34, 34, 34, 
-9, 9, 19, 0, -14, 14, 14, 9, 68, 53, 43, 34, -34, 39, 34, 
-19, 9, 29, 4, -24, 19, 14, 9, 53, 43, 34, 24, -24, 39, 39, 
-19, 9, 29, 4, -24, 19, 14, 9, 53, 39, 34, 19, -24, 39, 39, 
-19, 9, 29, 4, -24, 19, 14, 9, 53, 39, 29, 14, -24, 43, 43, 
-19, 4, 24, 7, -21, 14, 14, 14, 53, 39, 29, 14, -24, 43, 43, 
-29, 0, 29, 14, -29, 14, 29, 4, 48, 29, 14, 14, -14, 43, 34, 
-24, -4, 19, 14, -21, 7, 29, 4, 43, 29, 14, 14, -14, 43, 34, 
-24, -9, 14, 17, -19, 2, 29, 4, 39, 34, 14, 4, -14, 39, 34, 
-24, -14, 9, 19, -17, -2, 29, 4, 34, 39, 14, 0, -14, 34, 29, 
-29, -24, 4, 26, -17, -9, 34, 0, 29, 24, 4, 0, -4, 24, 24, 
-34, -29, 4, 31, -19, -12, 34, -4, 24, 19, 4, -4, -4, 24, 19, 
-39, -29, 9, 34, -24, -9, 34, -9, 19, 14, 4, -4, -4, 24, 14, 
-43, -24, 19, 34, -31, -2, 29, -14, 14, 14, 4, -4, -4, 24, 9, 
-34, -24, 9, 29, -21, -7, 29, -9, 9, 0, 0, -9, 4, 19, 9, 
-29, -29, 0, 29, -14, -14, 29, -14, 9, 0, 0, -14, 0, 9, 4, 
-29, -34, -4, 31, -12, -19, 29, -14, 9, 0, 0, -9, 0, 4, 0, 
-29, -39, -9, 34, -9, -24, 24, -19, 9, 0, -4, -14, 4, -4, -4, 
-29, -48, -19, 39, -4, -34, 19, -24, -4, -14, -14, -24, 9, 9, -14, 
-29, -68, -39, 48, 4, -53, 19, -9, -9, -19, -19, -29, 19, 9, -19, 
-29, -78, -48, 53, 9, -63, 19, -19, -19, -29, -24, -39, 9, -4, -29, 
-29, -78, -48, 53, 9, -63, 19, -19, -19, -29, -29, -39, 9, -9, -29, 
-29, -78, -48, 53, 9, -63, 19, -19, -19, -29, -34, -39, 9, -14, -29, 
-29, -78, -48, 53, 9, -63, 19, -19, -19, -29, -39, -39, 9, -19, -29, 
-19, -82, -63, 51, 21, -73, 9, -29, -19, -39, -39, -39, 14, -24, -34, 
-19, -87, -68, 53, 24, -78, 9, -29, -19, -39, -39, -39, 19, -29, -39, 
-19, -92, -73, 56, 26, -82, 9, -29, -19, -39, -39, -39, 24, -34, -43, 
-19, -97, -78, 58, 29, -87, 9, -29, -19, -39, -39, -39, 29, -39, -48, 
-19, -107, -87, 63, 34, -97, 0, -29, -29, -39, -39, -39, 29, -43, -58, 
-19, -107, -87, 63, 34, -97, 0, -29, -29, -39, -39, -39, 29, -48, -58, 
-19, -107, -87, 63, 34, -97, 0, -29, -29, -39, -39, -39, 29, -53, -58, 
-19, -107, -87, 63, 34, -97, 0, -29, -29, -39, -39, -39, 29, -58, -58, 
-9, -107, -97, 58, 43, -102, 0, -19, -19, -39, -39, -48, 29, -48, -48, 
-9, -107, -97, 58, 43, -102, 0, -19, -19, -39, -39, -48, 29, -48, -48, 
-9, -107, -97, 58, 43, -102, 0, -19, -19, -39, -39, -48, 29, -48, -48, 
-9, -107, -97, 58, 43, -102, 0, -19, -19, -39, -39, -48, 29, -48, -48, 
-19, -97, -78, 58, 29, -87, -4, -24, -29, -39, -48, -48, 29, -39, -48, 
-19, -97, -78, 58, 29, -87, -9, -29, -29, -39, -48, -48, 29, -39, -48, 
-19, -97, -78, 58, 29, -87, -14, -34, -29, -39, -48, -48, 29, -39, -48, 
-19, -97, -78, 58, 29, -87, -19, -39, -29, -39, -48, -48, 29, -39, -48, 
-19, -82, -63, 51, 21, -73, -14, -29, -14, -24, -34, -43, 29, -24, -43, 
-19, -78, -58, 48, 19, -68, -9, -29, -9, -19, -29, -39, 29, -19, -39, 
-19, -73, -53, 46, 17, -63, -4, -29, -4, -14, -24, -34, 29, -14, -34, 
-19, -68, -48, 43, 14, -58, 0, -29, 0, -9, -19, -29, 29, -9, -29, 
-14, -63, -48, 39, 17, -56, 9, -14, 4, 0, -14, -19, 19, -4, -14, 
-9, -58, -48, 34, 19, -53, 9, -14, 9, 0, -9, -9, 14, 0, -9, 
-9, -53, -43, 31, 17, -48, 9, -14, 14, 4, -4, -9, 14, 4, -4, 
-9, -48, -39, 29, 14, -43, 9, -14, 24, 4, 4, -9, 14, 9, 0, 
0, -34, -34, 17, 17, -34, 4, -9, 24, 9, 9, 0, 4, 19, 9, 
0, -29, -29, 14, 14, -29, 4, -9, 24, 14, 9, 0, 0, 14, 9, 
-4, -24, -19, 14, 7, -21, 4, -9, 24, 19, 14, 0, -4, 14, 9, 
-4, -19, -14, 12, 4, -17, 4, -9, 24, 19, 19, 0, -9, 19, 9, 
-4, -9, -4, 7, 0, -7, 14, 0, 39, 34, 24, 9, -9, 34, 14, 
-9, -4, 4, 7, -7, 0, 19, 0, 43, 34, 24, 14, -14, 34, 19, 
-9, 0, 9, 4, -9, 4, 19, 0, 43, 39, 24, 14, -14, 34, 24, 
-14, 4, 19, 4, -17, 12, 24, 0, 39, 39, 24, 14, -14, 34, 24, 
-4, 9, 14, -2, -9, 12, 34, 0, 48, 39, 34, 14, -24, 39, 34, 
-9, 9, 19, 0, -14, 14, 34, 0, 48, 39, 39, 14, -19, 43, 34, 
-14, 4, 19, 4, -17, 12, 34, 0, 53, 43, 39, 19, -14, 48, 34, 
-19, 0, 19, 9, -19, 9, 34, 4, 58, 43, 39, 19, -14, 53, 34, 
-19, 0, 19, 9, -19, 9, 34, 14, 58, 48, 48, 24, -24, 53, 43, 
-14, 0, 14, 7, -14, 7, 34, 9, 58, 53, 48, 24, -24, 53, 43, 
-14, 0, 14, 7, -14, 7, 34, 9, 58, 58, 48, 24, -24, 58, 43, 
-14, 0, 14, 7, -14, 7, 34, 9, 58, 63, 48, 29, -24, 58, 43, 
-14, 9, 24, 2, -19, 17, 43, 19, 58, 63, 48, 29, -34, 68, 43, 
-14, 9, 24, 2, -19, 17, 43, 14, 58, 58, 48, 29, -34, 68, 43, 
-14, 14, 29, 0, -21, 21, 43, 9, 58, 58, 48, 29, -39, 73, 43, 
-14, 14, 29, 0, -21, 21, 43, 9, 58, 63, 48, 29, -39, 73, 43, 
-24, 4, 29, 9, -26, 17, 43, 0, 58, 63, 48, 29, -29, 63, 43, 
-29, 4, 34, 12, -31, 19, 43, 0, 53, 63, 48, 29, -29, 63, 43, 
-29, 4, 34, 12, -31, 19, 43, 0, 53, 63, 48, 29, -29, 63, 39, 
-29, 9, 39, 9, -34, 24, 43, 0, 58, 63, 48, 29, -29, 68, 39, 
-29, 9, 39, 9, -34, 24, 43, 0, 48, 53, 39, 29, -19, 58, 39, 
-29, 4, 34, 12, -31, 19, 39, 0, 48, 53, 34, 24, -24, 58, 39, 
-29, 0, 29, 14, -29, 14, 39, 0, 48, 53, 34, 24, -24, 53, 39, 
-29, -9, 19, 19, -24, 4, 39, 0, 48, 48, 34, 24, -19, 53, 39, 
-29, -19, 9, 24, -19, -4, 34, -4, 39, 39, 34, 19, -9, 48, 34, 
-29, -24, 4, 26, -17, -9, 34, -9, 39, 39, 34, 14, -14, 39, 29, 
-29, -24, 4, 26, -17, -9, 34, -14, 39, 39, 34, 9, -14, 34, 24, 
-29, -24, 4, 26, -17, -9, 34, -19, 39, 39, 34, 4, -14, 29, 19, 
-29, -39, -9, 34, -9, -24, 24, -19, 24, 29, 24, 4, -4, 19, 0, 
-29, -43, -14, 36, -7, -29, 14, -19, 24, 29, 19, 4, -4, 4, -9, 
-29, -48, -19, 39, -4, -34, 4, -19, 24, 29, 19, 0, -4, -9, -19, 
-29, -53, -24, 41, -2, -39, 0, -19, 24, 24, 19, 0, -4, -24, -29, 
-19, -48, -29, 34, 4, -39, -14, -14, 24, 34, 29, 9, 0, -34, -43, 
-14, -48, -34, 31, 9, -41, -19, -14, 24, 34, 29, 9, 4, -39, -43, 
-9, -53, -43, 31, 17, -48, -24, -14, 24, 34, 29, 9, 9, -39, -48, 
-4, -53, -48, 29, 21, -51, -24, -14, 24, 34, 29, 9, 14, -43, -53, 
0, -53, -53, 26, 26, -53, -29, 0, 29, 43, 39, 9, 24, -53, -53, 
4, -63, -68, 29, 36, -65, -34, 0, 34, 43, 39, 9, 24, -58, -58, 
9, -63, -73, 26, 41, -68, -39, 0, 39, 43, 39, 9, 24, -63, -58, 
14, -63, -78, 24, 46, -70, -43, 0, 43, 43, 39, 9, 24, -68, -53, 
9, -68, -78, 29, 43, -73, -43, 0, 43, 48, 39, 9, 24, -68, -53, 
9, -73, -82, 31, 46, -78, -39, 0, 48, 48, 39, 9, 24, -68, -53, 
9, -78, -87, 34, 48, -82, -39, 0, 48, 48, 39, 9, 29, -68, -53, 
9, -82, -92, 36, 51, -87, -39, 0, 43, 43, 39, 9, 29, -68, -53, 
9, -73, -82, 31, 46, -78, -48, 4, 53, 53, 48, 19, 29, -58, -53, 
9, -73, -82, 31, 46, -78, -48, 4, 53, 53, 48, 19, 29, -58, -53, 
9, -73, -82, 31, 46, -78, -48, 4, 53, 53, 48, 19, 29, -58, -53, 
9, -73, -82, 31, 46, -78, -48, 4, 53, 53, 48, 19, 29, -58, -53, 
19, -63, -82, 21, 51, -73, -48, -4, 43, 43, 39, 9, 29, -63, -53, 
19, -63, -82, 21, 51, -73, -48, -4, 43, 43, 39, 4, 29, -63, -53, 
19, -63, -82, 21, 51, -73, -48, -4, 43, 39, 34, 4, 29, -63, -53, 
19, -63, -82, 21, 51, -73, -43, -4, 39, 39, 34, 4, 29, -63, -58, 
19, -63, -82, 21, 51, -73, -34, 4, 48, 48, 43, 14, 29, -58, -48, 
19, -73, -92, 26, 56, -82, -34, 4, 48, 48, 43, 14, 29, -58, -48, 
14, -73, -87, 29, 51, -80, -34, 4, 48, 48, 43, 14, 29, -58, -43, 
14, -73, -87, 29, 51, -80, -34, 4, 48, 48, 43, 14, 29, -63, -43, 
14, -68, -82, 26, 48, -75, -29, 4, 58, 58, 43, 14, 29, -53, -34, 
14, -63, -78, 24, 46, -70, -24, 4, 58, 58, 43, 14, 29, -48, -39, 
14, -58, -73, 21, 43, -65, -19, 4, 58, 58, 43, 14, 29, -43, -39, 
14, -53, -68, 19, 41, -61, -19, 4, 58, 58, 43, 14, 29, -39, -43, 
14, -48, -63, 17, 39, -56, -9, 4, 63, 58, 53, 24, 24, -34, -43, 
14, -43, -58, 14, 36, -51, -9, 0, 63, 58, 53, 24, 19, -34, -39, 
14, -39, -53, 12, 34, -46, -14, 0, 63, 58, 53, 24, 14, -34, -34, 
14, -34, -48, 9, 31, -41, -14, 4, 63, 58, 53, 24, 14, -34, -29, 
4, -24, -29, 9, 17, -26, -9, 14, 68, 63, 63, 34, 14, -19, -19, 
9, -24, -34, 7, 21, -29, -4, 14, 73, 68, 63, 34, 9, -9, -14, 
9, -24, -34, 7, 21, -29, -9, 9, 78, 73, 63, 34, 0, -4, -9, 
9, -19, -29, 4, 19, -24, -4, 9, 82, 78, 63, 34, -4, -4, -4, 
0, 0, 0, 0, 0, 0, 4, 19, 87, 87, 73, 43, -9, 4, 4, 
9, 0, -9, -4, 9, -4, 4, 29, 87, 87, 78, 53, -9, 14, 14, 
9, 9, 0, -9, 4, 4, 14, 29, 92, 97, 87, 63, -9, 24, 19, 
9, 9, 0, -9, 4, 4, 14, 34, 97, 112, 87, 63, -19, 24, 29, 
19, 9, -9, -14, 14, 0, 29, 43, 117, 112, 97, 58, -24, 34, 34, 
19, 19, 0, -19, 9, 9, 34, 63, 146, 136, 112, 68, -29, 48, 53, 
9, 24, 14, -17, -2, 19, 39, 78, 185, 175, 141, 82, -39, 68, 87, 
4, 53, 48, -29, -21, 51, 39, 112, 244, 248, 200, 112, -48, 73, 122, 
24, 97, 73, -61, -24, 85, 19, 146, 336, 341, 278, 165, -78, 82, 151, 
39, 165, 126, -102, -43, 146, 14, 185, 448, 483, 385, 248, -102, 87, 190, 
68, 234, 165, -151, -48, 200, 4, 244, 580, 634, 527, 341, -141, 87, 229, 
112, 287, 175, -200, -31, 231, -24, 322, 727, 790, 663, 424, -175, 92, 258, 
165, 326, 161, -246, 2, 244, -34, 395, 863, 941, 785, 512, -204, 87, 273, 
224, 380, 156, -302, 34, 268, -48, 488, 1005, 1093, 922, 590, -224, 87, 302, 
273, 463, 190, -368, 41, 326, -78, 556, 1151, 1254, 1073, 692, -258, 82, 341, 
322, 551, 229, -436, 46, 390, -131, 595, 1273, 1429, 1220, 800, -283, 68, 356, 
385, 658, 273, -522, 56, 466, -185, 658, 1429, 1629, 1395, 936, -326, 58, 380, 
488, 790, 302, -639, 92, 546, -244, 780, 1639, 1873, 1610, 1093, -385, 34, 409, 
600, 922, 322, -761, 139, 622, -317, 907, 1820, 2088, 1810, 1234, -434, -14, 409, 
697, 1034, 336, -866, 180, 685, -409, 941, 1898, 2220, 1947, 1371, -473, -73, 331, 
795, 1166, 370, -980, 212, 768, -522, 897, 1903, 2322, 2078, 1493, -507, -146, 224, 
912, 1342, 429, -1127, 241, 885, -668, 829, 1903, 2454, 2249, 1649, -556, -239, 92, 
1010, 1556, 546, -1283, 231, 1051, -834, 722, 1908, 2630, 2474, 1854, -600, -346, -73, 
1063, 1747, 683, -1405, 190, 1215, -990, 590, 1898, 2791, 2688, 2069, -619, -463, -273, 
1088, 1883, 795, -1485, 146, 1339, -1102, 468, 1878, 2928, 2859, 2235, -644, -541, -409, 
1093, 1976, 883, -1534, 104, 1429, -1146, 375, 1873, 3030, 2967, 2332, -658, -585, -483, 
1102, 1995, 893, -1549, 104, 1444, -1195, 302, 1859, 3098, 3054, 2415, -653, -653, -590, 
1122, 1947, 824, -1534, 148, 1385, -1244, 248, 1869, 3157, 3137, 2479, -629, -771, -756, 
1093, 1873, 780, -1483, 156, 1327, -1239, 234, 1888, 3162, 3157, 2498, -580, -858, -863, 
1029, 1756, 727, -1393, 151, 1241, -1190, 229, 1849, 3001, 3001, 2405, -522, -907, -912, 
1010, 1546, 536, -1278, 236, 1041, -1137, 253, 1693, 2640, 2688, 2205, -439, -956, -961, 
995, 1278, 283, -1137, 356, 780, -1063, 263, 1429, 2181, 2288, 1947, -336, -990, -1010, 
907, 1054, 146, -980, 380, 600, -946, 219, 1093, 1693, 1898, 1712, -263, -951, -1005, 
790, 863, 73, -827, 358, 468, -824, 141, 756, 1254, 1551, 1488, -209, -878, -941, 
692, 668, -24, -680, 358, 322, -707, 39, 448, 897, 1254, 1273, -141, -814, -912, 
546, 448, -97, -497, 322, 175, -561, -78, 126, 551, 922, 990, -58, -717, -854, 
346, 214, -131, -280, 239, 41, -375, -185, -185, 170, 502, 605, 19, -580, -746, 
146, 4, -141, -75, 143, -68, -200, -283, -448, -200, 78, 224, 73, -409, -590, 
-4, -131, -126, 68, 61, -129, -63, -312, -566, -424, -224, -39, 97, -263, -444, 
-58, -185, -126, 122, 34, -156, -9, -268, -536, -463, -326, -151, 97, -195, -341, 
-39, -195, -156, 117, 58, -175, -4, -175, -405, -395, -307, -200, 87, -161, -268, 
-29, -170, -141, 100, 56, -156, 4, -117, -307, -326, -273, -190, 63, -117, -209, 
-29, -136, -107, 82, 39, -122, 19, -82, -253, -273, -234, -161, 48, -82, -151, 
-29, -122, -92, 75, 31, -107, 19, -48, -204, -234, -204, -141, 48, -63, -117, 
-19, -117, -97, 68, 39, -107, 24, -39, -165, -200, -175, -131, 39, -43, -87, 
-19, -107, -87, 63, 34, -97, 24, -34, -151, -175, -156, -117, 39, -29, -63, 
-29, -97, -68, 63, 19, -82, 14, -29, -131, -156, -146, -102, 34, -19, -53, 
-39, -97, -58, 68, 9, -78, 24, -29, -107, -141, -126, -92, 34, 0, -39, 
-29, -92, -63, 61, 17, -78, 34, -19, -92, -126, -117, -92, 34, 9, -29, 
-29, -82, -53, 56, 12, -68, 34, -9, -87, -122, -117, -92, 24, 9, -19, 
-29, -78, -48, 53, 9, -63, 34, -9, -78, -112, -117, -92, 19, 24, -9, 
-29, -78, -48, 53, 9, -63, 34, 0, -68, -112, -112, -92, 19, 24, -4, 
-29, -78, -48, 53, 9, -63, 39, 4, -58, -102, -107, -82, 19, 24, 0, 
-34, -78, -43, 56, 4, -61, 39, 4, -58, -97, -102, -82, 19, 24, 4, 
-24, -87, -63, 56, 19, -75, 48, 14, -53, -92, -97, -82, 14, 24, 14, 
-24, -87, -63, 56, 19, -75, 48, 14, -43, -82, -92, -82, 14, 29, 19, 
-24, -87, -63, 56, 19, -75, 43, 19, -43, -82, -87, -82, 14, 29, 19, 
-19, -82, -63, 51, 21, -73, 43, 19, -39, -78, -87, -82, 14, 29, 24, 
-24, -87, -63, 56, 19, -75, 48, 24, -24, -68, -87, -78, 14, 39, 34, 
-29, -92, -63, 61, 17, -78, 53, 24, -19, -68, -87, -73, 14, 39, 34, 
-34, -92, -58, 63, 12, -75, 48, 24, -19, -63, -87, -73, 19, 39, 34, 
-39, -97, -58, 68, 9, -78, 53, 24, -19, -63, -87, -73, 19, 34, 34, 
-39, -87, -48, 63, 4, -68, 63, 24, -19, -63, -87, -73, 9, 34, 43, 
-39, -87, -48, 63, 4, -68, 63, 24, -19, -63, -82, -78, 9, 39, 43, 
-39, -92, -53, 65, 7, -73, 63, 24, -19, -68, -82, -82, 9, 43, 39, 
-39, -92, -53, 65, 7, -73, 63, 24, -19, -68, -87, -87, 9, 48, 39, 
-34, -92, -58, 63, 12, -75, 68, 34, -9, -58, -78, -82, 14, 48, 43, 
-34, -92, -58, 63, 12, -75, 68, 34, -9, -58, -78, -78, 14, 48, 43, 
-34, -92, -58, 63, 12, -75, 68, 29, -9, -53, -78, -78, 14, 48, 48, 
-29, -92, -63, 61, 17, -78, 68, 24, -9, -53, -78, -73, 14, 53, 53, 
-29, -87, -58, 58, 14, -73, 78, 34, 0, -58, -78, -82, 14, 53, 58, 
-34, -82, -48, 58, 7, -65, 78, 34, 0, -58, -78, -82, 14, 53, 58, 
-34, -78, -43, 56, 4, -61, 73, 34, -4, -58, -73, -82, 14, 53, 58, 
-34, -73, -39, 53, 2, -56, 73, 34, -4, -58, -73, -87, 14, 53, 58, 
-34, -78, -43, 56, 4, -61, 87, 34, 0, -58, -68, -87, 14, 53, 68, 
-34, -78, -43, 56, 4, -61, 87, 34, 0, -58, -68, -82, 14, 53, 68, 
-34, -78, -43, 56, 4, -61, 87, 34, 0, -58, -68, -82, 14, 58, 63, 
-34, -78, -43, 56, 4, -61, 87, 34, 0, -58, -68, -82, 14, 58, 63, 
-39, -73, -34, 56, -2, -53, 87, 43, 0, -48, -68, -78, 0, 63, 68, 
-39, -68, -29, 53, -4, -48, 92, 43, 0, -48, -68, -78, 0, 68, 73, 
-39, -63, -24, 51, -7, -43, 92, 43, 4, -53, -68, -73, 0, 73, 78, 
-39, -58, -19, 48, -9, -39, 92, 43, 4, -53, -68, -68, 0, 87, 82, 
-48, -68, -19, 58, -14, -43, 107, 43, 0, -58, -73, -73, 0, 78, 73, 
-53, -73, -19, 63, -17, -46, 107, 39, 0, -63, -82, -82, 0, 78, 78, 
-58, -73, -14, 65, -21, -43, 107, 34, -4, -68, -87, -87, 0, 82, 82, 
-63, -78, -14, 70, -24, -46, 107, 29, -9, -73, -92, -92, 0, 82, 82, 
-73, -92, -19, 82, -26, -56, 107, 29, -14, -73, -102, -87, 9, 73, 73, 
-73, -97, -24, 85, -24, -61, 102, 24, -19, -78, -102, -87, 9, 73, 73, 
-73, -97, -24, 85, -24, -61, 97, 19, -24, -82, -102, -87, 9, 73, 73, 
-73, -97, -24, 85, -24, -61, 92, 14, -29, -92, -102, -87, 9, 78, 78, 
-87, -97, -9, 92, -39, -53, 87, 9, -39, -102, -117, -97, 19, 73, 73, 
-92, -97, -4, 95, -43, -51, 82, 4, -39, -102, -117, -102, 19, 68, 63, 
-97, -97, 0, 97, -48, -48, 78, 0, -43, -102, -122, -107, 19, 63, 53, 
-102, -97, 4, 100, -53, -46, 73, -4, -43, -107, -122, -117, 19, 58, 43, 
-87, -107, -19, 97, -34, -63, 68, -9, -48, -107, -122, -107, 24, 53, 34, 
-87, -102, -14, 95, -36, -58, 68, -9, -48, -107, -122, -107, 24, 53, 39, 
-87, -102, -14, 95, -36, -58, 63, -9, -48, -112, -122, -107, 24, 53, 39, 
-87, -102, -14, 95, -36, -58, 58, -9, -48, -112, -131, -112, 29, 58, 39, 
-78, -102, -24, 90, -26, -63, 53, -9, -58, -112, -122, -117, 29, 58, 34, 
-87, -107, -19, 97, -34, -63, 53, -4, -68, -117, -126, -122, 24, 53, 34, 
-87, -107, -19, 97, -34, -63, 53, -4, -68, -122, -131, -122, 24, 53, 29, 
-92, -107, -14, 100, -39, -61, 53, -4, -63, -126, -131, -122, 24, 48, 24, 
-82, -107, -24, 95, -29, -65, 48, -9, -63, -136, -141, -122, 14, 43, 24, 
-82, -102, -19, 92, -31, -61, 48, -9, -68, -141, -146, -122, 14, 43, 24, 
-82, -97, -14, 90, -34, -56, 48, -9, -73, -146, -151, -131, 14, 43, 24, 
-82, -97, -14, 90, -34, -56, 53, -9, -73, -146, -156, -131, 14, 43, 24, 
-82, -107, -24, 95, -29, -65, 58, 0, -68, -151, -161, -136, 29, 43, 34, 
-82, -107, -24, 95, -29, -65, 58, 0, -73, -156, -161, -136, 29, 43, 34, 
-82, -107, -24, 95, -29, -65, 58, 0, -73, -156, -161, -136, 29, 43, 34, 
-82, -107, -24, 95, -29, -65, 58, 0, -73, -161, -165, -141, 29, 43, 34, 
-82, -97, -14, 90, -34, -56, 48, 0, -78, -161, -161, -131, 19, 43, 34, 
-87, -92, -4, 90, -41, -48, 48, 0, -78, -165, -165, -136, 19, 43, 34, 
-92, -92, 0, 92, -46, -46, 48, 0, -82, -165, -170, -141, 19, 48, 34, 
-92, -87, 4, 90, -48, -41, 53, 4, -92, -170, -185, -151, 19, 48, 34, 
-92, -82, 9, 87, -51, -36, 58, 9, -87, -170, -190, -146, 14, 63, 53, 
-92, -78, 14, 85, -53, -31, 63, 9, -87, -175, -190, -151, 14, 68, 58, 
-92, -73, 19, 82, -56, -26, 73, 14, -87, -180, -190, -156, 14, 78, 63, 
-102, -78, 24, 90, -63, -26, 82, 19, -87, -185, -195, -161, 14, 87, 68, 
-102, -78, 24, 90, -63, -26, 87, 29, -82, -185, -195, -156, 4, 92, 78, 
-102, -78, 24, 90, -63, -26, 97, 29, -87, -195, -204, -161, 4, 97, 78, 
-112, -78, 34, 95, -73, -21, 102, 29, -102, -204, -214, -165, 0, 107, 82, 
-112, -82, 29, 97, -70, -26, 107, 29, -107, -214, -219, -175, 0, 117, 82, 
-102, -87, 14, 95, -58, -36, 122, 34, -107, -219, -229, -185, 4, 126, 92, 
-107, -92, 14, 100, -61, -39, 131, 34, -117, -234, -244, -195, 4, 126, 92, 
-112, -97, 14, 104, -63, -41, 131, 24, -126, -244, -258, -200, 9, 126, 92, 
-117, -97, 19, 107, -68, -39, 126, 19, -141, -268, -273, -209, 14, 131, 92, 
-112, -97, 14, 104, -63, -41, 136, 29, -141, -278, -273, -219, 9, 141, 92, 
-112, -97, 14, 104, -63, -41, 141, 29, -151, -287, -283, -219, 9, 141, 97, 
-117, -102, 14, 109, -65, -43, 141, 29, -161, -302, -297, -229, 4, 141, 97, 
-122, -97, 24, 109, -73, -36, 141, 24, -180, -322, -312, -244, 4, 141, 97, 
-126, -107, 19, 117, -73, -43, 161, 19, -195, -326, -326, -244, 9, 151, 107, 
-136, -122, 14, 129, -75, -53, 170, 4, -209, -351, -341, -253, 14, 151, 112, 
-141, -136, 4, 139, -73, -65, 170, -4, -224, -370, -366, -268, 19, 156, 117, 
-146, -141, 4, 143, -75, -68, 175, -14, -248, -395, -380, -283, 24, 156, 122, 
-151, -146, 4, 148, -78, -70, 175, -24, -273, -419, -395, -302, 29, 156, 112, 
-161, -151, 9, 156, -85, -70, 175, -34, -292, -448, -424, -317, 29, 151, 102, 
-170, -161, 9, 165, -90, -75, 185, -39, -317, -468, -439, -326, 29, 151, 102, 
-175, -170, 4, 173, -90, -82, 190, -48, -341, -497, -473, -336, 34, 156, 97, 
-180, -185, -4, 183, -87, -95, 204, -53, -361, -522, -497, -356, 43, 156, 92, 
-185, -190, -4, 187, -90, -97, 204, -73, -400, -561, -522, -375, 53, 156, 82, 
-195, -204, -9, 200, -92, -107, 209, -92, -424, -600, -556, -400, 58, 161, 78, 
-204, -219, -14, 212, -95, -117, 214, -112, -458, -639, -585, -419, 68, 165, 73, 
-229, -229, 0, 229, -114, -114, 229, -131, -497, -668, -619, -439, 87, 165, 63, 
-239, -253, -14, 246, -112, -134, 234, -151, -527, -707, -653, -468, 92, 170, 53, 
-248, -268, -19, 258, -114, -143, 239, -175, -570, -746, -688, -488, 97, 175, 48, 
-258, -287, -29, 273, -114, -158, 248, -200, -605, -790, -722, -512, 102, 175, 43, 
-278, -317, -39, 297, -119, -178, 263, -229, -653, -844, -756, -546, 112, 165, 29, 
-287, -336, -48, 312, -119, -192, 268, -244, -688, -883, -790, -566, 126, 170, 24, 
-297, -356, -58, 326, -119, -207, 283, -273, -727, -922, -834, -590, 136, 175, 14, 
-312, -375, -63, 344, -124, -219, 283, -292, -766, -961, -858, -614, 141, 180, 9, 
-336, -395, -58, 366, -139, -226, 278, -336, -814, -1015, -897, -649, 151, 170, 0, 
-351, -414, -63, 383, -143, -239, 283, -366, -858, -1054, -936, -668, 161, 170, -9, 
-366, -434, -68, 400, -148, -251, 287, -395, -902, -1098, -976, -688, 165, 170, -19, 
-370, -463, -92, 417, -139, -278, 292, -424, -946, -1141, -1010, -712, 170, 170, -39, 
-390, -463, -73, 427, -158, -268, 283, -463, -985, -1195, -1054, -736, 185, 165, -48, 
-400, -478, -78, 439, -161, -278, 278, -492, -1029, -1234, -1078, -766, 204, 161, -63, 
-414, -492, -78, 453, -168, -285, 278, -522, -1063, -1263, -1122, -780, 209, 156, -78, 
-419, -512, -92, 466, -163, -302, 273, -541, -1107, -1293, -1146, -805, 224, 151, -92, 
-429, -527, -97, 478, -165, -312, 268, -570, -1146, -1332, -1171, -829, 234, 141, -107, 
-424, -546, -122, 485, -151, -334, 268, -580, -1171, -1366, -1195, -839, 244, 141, -117, 
-424, -556, -131, 490, -146, -344, 263, -590, -1190, -1381, -1215, -849, 248, 131, -126, 
