I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
4,0,-4,-2,4,-2,-39,9,39,48,34,24,0,-19,-19
4,0,-4,-2,4,-2,-39,9,39,48,34,24,0,-19,-19
4,0,-4,-2,4,-2,-39,9,39,48,34,29,0,-19,-19
9,0,-9,-4,9,-4,-39,9,39,48,39,29,0,-24,-19
9,0,-9,-4,9,-4,-39,9,29,48,39,29,0,-24,-19
9,0,-9,-4,9,-4,-39,9,29,48,39,29,0,-24,-19
9,0,-9,-4,9,-4,-39,9,34,53,39,29,0,-24,-19
9,0,-9,-4,9,-4,-39,9,34,53,43,29,-4,-24,-19
9,0,-9,-4,9,-4,-39,9,43,53,34,19,-4,-24,-9
9,0,-9,-4,9,-4,-39,9,43,53,34,19,-4,-19,-9
9,4,-4,-7,7,0,-39,9,43,53,34,19,-4,-14,-4
9,4,-4,-7,7,0,-34,9,43,53,34,19,-4,-14,-4
14,0,-14,-7,14,-7,-43,4,39,48,24,19,0,-14,-9
14,9,-4,-12,9,2,-43,4,39,53,29,24,0,-14,-9
19,9,-9,-14,14,0,-43,9,43,53,34,29,-4,-14,-9
19,19,0,-19,9,9,-34,19,53,63,39,29,-9,-14,-4
19,14,-4,-17,12,4,-34,9,48,63,39,34,-9,-9,-4
24,19,-4,-21,14,7,-29,19,53,63,39,29,-14,-14,-4
24,34,9,-29,7,21,-29,24,58,68,43,29,-9,-14,0
19,48,29,-34,-4,39,-19,29,68,68,58,39,-19,0,9
24,53,29,-39,-2,41,-9,34,73,73,68,43,-24,9,14
29,58,29,-43,0,43,-9,39,78,78,68,48,-29,9,19
34,63,29,-48,2,46,-9,43,82,82,68,53,-34,9,24
39,68,29,-53,4,48,-9,48,87,87,68,58,-39,9,29
58,82,24,-70,17,53,-4,58,102,107,78,68,-39,9,34
73,87,14,-80,29,51,0,68,112,117,87,68,-39,0,39
73,87,14,-80,29,51,4,73,122,122,92,73,-34,-9,39
78,87,9,-82,34,48,9,78,126,126,97,73,-34,-14,43
92,92,0,-92,46,46,0,82,122,122,87,78,-39,-14,43
92,107,14,-100,39,61,0,82,122,126,97,82,-39,-19,48
92,107,14,-100,39,61,-4,87,122,126,97,82,-39,-24,48
92,112,19,-102,36,65,-4,87,117,126,97,87,-39,-29,48
102,126,24,-114,39,75,4,87,136,131,112,78,-39,-29,39
102,131,29,-117,36,80,-4,92,136,131,117,87,-39,-29,43
112,131,19,-122,46,75,-14,92,141,146,122,92,-39,-39,43
112,131,19,-122,46,75,-24,92,141,146,122,92,-34,-43,39
107,131,24,-119,41,78,-53,82,141,141,117,97,-34,-48,39
112,136,24,-124,43,80,-68,78,141,141,117,97,-19,-63,34
117,151,34,-134,41,92,-82,73,141,146,126,97,-29,-63,29
122,156,34,-139,43,95,-87,73,141,146,126,97,-29,-63,24
126,151,24,-139,51,87,-97,68,131,146,126,112,-24,-58,19
126,156,29,-141,48,92,-102,58,122,146,122,112,-24,-58,14
126,156,29,-141,48,92,-107,48,117,136,122,117,-24,-58,4
126,151,24,-139,51,87,-112,39,112,131,122,117,-24,-58,-4
136,141,4,-139,65,73,-117,24,97,126,112,107,-14,-58,-14
131,141,9,-136,61,75,-122,14,92,122,112,107,-14,-58,-19
122,141,19,-131,51,80,-122,4,87,117,112,107,-14,-58,-24
122,141,19,-131,51,80,-122,4,82,117,112,107,-14,-58,-29
112,136,24,-124,43,80,-122,0,78,107,107,102,-14,-58,-34
107,131,24,-119,41,78,-122,-9,68,102,97,97,-14,-58,-34
102,126,24,-114,39,75,-117,-14,63,97,92,92,-14,-48,-34
102,122,19,-112,41,70,-117,-14,63,92,87,87,-14,-48,-34
102,117,14,-109,43,65,-107,-14,48,87,82,82,-14,-53,-34
102,112,9,-107,46,61,-107,-14,43,82,78,82,-9,-53,-34
102,97,-4,-100,53,46,-107,-9,43,78,78,78,0,-63,-39
102,78,-24,-90,63,26,-107,-9,43,78,78,73,0,-63,-39
97,63,-34,-80,65,14,-97,-4,43,78,68,73,0,-63,-39
92,63,-29,-78,61,17,-92,-4,43,78,68,73,-9,-63,-39
87,68,-19,-78,53,24,-87,-4,48,82,68,73,-14,-58,-39
73,78,4,-75,34,41,-82,-4,58,82,73,73,-19,-48,-29
63,92,29,-78,17,61,-78,0,63,87,82,78,-34,-34,-24
48,92,43,-70,2,68,-73,0,63,87,82,78,-39,-24,-19
39,92,53,-65,-7,73,-68,0,63,87,82,78,-39,-24,-14
39,82,43,-61,-2,63,-63,0,63,87,82,68,-34,-14,-14
34,68,34,-51,0,51,-58,0,58,82,68,58,-34,-14,-4
29,48,19,-39,4,34,-53,0,53,78,53,48,-24,-19,-4
24,24,0,-24,12,12,-53,0,48,63,43,39,-14,-24,-14
19,4,-14,-12,17,-4,-53,-9,48,53,34,24,-4,-29,-19
4,-4,-9,0,7,-7,-53,-9,34,43,19,9,-9,-29,-24
4,-9,-14,2,9,-12,-53,-9,24,39,19,9,-4,-29,-29
0,-9,-9,4,4,-9,-53,-9,19,34,19,4,-4,-29,-29
0,-9,-9,4,4,-9,-53,-9,14,34,19,4,-4,-24,-29
4,-19,-24,7,14,-21,-53,-9,24,34,19,4,4,-24,-24
0,-19,-19,9,9,-19,-48,-9,19,34,14,0,4,-24,-24
0,-24,-24,12,12,-24,-48,-14,19,29,14,0,4,-24,-24
0,-24,-24,12,12,-24,-48,-14,19,29,9,0,4,-19,-24
-9,-24,-14,17,2,-19,-48,-9,19,29,9,-4,4,-19,-24
-14,-29,-14,21,0,-21,-43,-9,19,29,9,-4,4,-19,-19
-14,-29,-14,21,0,-21,-43,-9,19,29,9,-4,4,-19,-19
-14,-24,-9,19,-2,-17,-43,-9,24,29,9,0,4,-19,-19
-14,-24,-9,19,-2,-17,-43,-9,24,29,9,0,-4,-19,-24
-14,-29,-14,21,0,-21,-39,-9,24,34,9,0,-4,-14,-24
-19,-29,-9,24,-4,-19,-39,-9,24,34,9,0,-4,-14,-24
-19,-29,-9,24,-4,-19,-39,-9,24,34,14,0,-9,-14,-24
-14,-29,-14,21,0,-21,-39,-9,24,34,4,-4,0,-4,-14
-14,-29,-14,21,0,-21,-39,-4,24,34,4,-4,4,-4,-14
-19,-29,-9,24,-4,-19,-34,-4,24,34,4,0,4,-4,-9
-19,-29,-9,24,-4,-19,-34,-4,24,34,4,0,4,-4,-9
-19,-29,-9,24,-4,-19,-34,-4,24,34,14,0,4,-4,-9
-19,-29,-9,24,-4,-19,-34,-4,29,34,14,0,0,-4,-9
-19,-29,-9,24,-4,-19,-34,-4,29,34,14,-4,0,-4,-9
-19,-34,-14,26,-2,-24,-34,-4,29,34,14,-4,0,-4,-9
-19,-34,-14,26,-2,-24,-29,-4,29,34,4,-4,0,-9,-9
-19,-34,-14,26,-2,-24,-29,-4,29,39,4,-4,0,-9,-9
-24,-34,-9,29,-7,-21,-29,-4,29,39,4,-4,0,-9,-9
-24,-34,-9,29,-7,-21,-29,0,34,39,4,-4,0,-9,-9
-19,-34,-14,26,-2,-24,-29,0,24,39,4,-4,9,-9,-9
-19,-34,-14,26,-2,-24,-24,0,24,39,14,0,9,-4,-4
-19,-34,-14,26,-2,-24,-24,0,34,48,14,0,9,-14,-14
-9,-29,-19,19,4,-24,-34,0,48,58,29,9,0,-14,-14
0,-29,-29,14,14,-29,-29,39,73,68,34,4,-4,-19,-14
19,-14,-34,-2,26,-24,-24,107,136,117,68,19,-9,-24,4
34,-4,-39,-14,36,-21,-9,190,209,175,102,34,-19,-34,14
58,0,-58,-29,58,-29,9,278,273,234,122,43,-24,-39,29
73,4,-68,-39,70,-31,24,326,341,287,151,48,-34,-39,58
102,29,-73,-65,87,-21,58,385,444,380,219,82,-53,-43,117
136,68,-68,-102,102,0,97,478,580,527,341,146,-97,-53,180
185,112,-73,-148,129,19,117,556,712,697,488,239,-136,-87,195
263,185,-78,-224,170,53,73,575,790,854,658,356,-170,-131,161
351,268,-82,-309,217,92,4,566,844,1010,839,507,-209,-185,112
429,351,-78,-390,253,136,-34,570,883,1151,1019,634,-253,-229,53
507,419,-87,-463,297,165,-92,600,907,1288,1166,761,-302,-273,-24
605,522,-82,-563,344,219,-200,600,946,1439,1322,897,-341,-322,-102
697,688,-9,-692,353,339,-341,517,1000,1600,1512,1063,-395,-351,-146
785,868,82,-827,351,475,-488,356,980,1693,1678,1244,-453,-361,-214
873,995,122,-934,375,558,-644,161,824,1649,1722,1332,-492,-390,-336
936,1073,136,-1005,400,605,-775,-87,512,1395,1610,1332,-512,-429,-488
1015,1068,53,-1041,480,561,-932,-385,63,995,1356,1239,-502,-483,-683
1156,990,-165,-1073,661,412,-1171,-683,-429,541,1068,1122,-429,-614,-995
1361,873,-488,-1117,924,192,-1459,-936,-907,141,814,1034,-341,-814,-1395
1576,766,-810,-1171,1193,-21,-1732,-1220,-1390,-268,561,971,-258,-1005,-1761
1751,663,-1088,-1207,1420,-212,-1976,-1610,-1942,-736,273,893,-175,-1176,-2074
1844,546,-1298,-1195,1571,-375,-2166,-2034,-2469,-1229,-68,756,-68,-1312,-2332
1815,414,-1400,-1115,1607,-492,-2274,-2449,-2923,-1703,-414,575,34,-1366,-2488
1605,375,-1229,-990,1417,-427,-2303,-2947,-3250,-2088,-732,405,136,-1283,-2479
1268,448,-819,-858,1044,-185,-2274,-3459,-3425,-2327,-922,317,195,-1117,-2347
971,531,-439,-751,705,46,-2171,-3684,-3401,-2386,-1005,268,214,-951,-2161
780,531,-248,-656,514,141,-1986,-3503,-3162,-2283,-1024,209,209,-819,-1942
605,492,-112,-549,358,190,-1756,-3118,-2830,-2074,-961,190,195,-678,-1683
395,414,19,-405,187,217,-1483,-2688,-2435,-1800,-824,219,185,-522,-1420
200,258,58,-229,70,158,-1205,-2254,-2015,-1507,-688,219,214,-424,-1190
43,131,87,-87,-21,109,-956,-1859,-1644,-1220,-570,195,234,-331,-980
-82,102,185,-9,-134,143,-722,-1527,-1298,-966,-439,195,200,-214,-761
-165,102,268,31,-217,185,-536,-1224,-985,-732,-322,185,151,-117,-556
-190,68,258,61,-224,163,-380,-961,-746,-561,-268,107,126,-68,-414
-229,14,244,107,-236,129,-239,-741,-561,-448,-253,9,112,-4,-287
-253,-4,248,129,-251,122,-136,-570,-424,-356,-234,-58,82,48,-170
-253,9,263,122,-258,136,-73,-434,-312,-268,-204,-73,58,73,-87
-234,19,253,107,-244,136,-39,-341,-224,-200,-175,-73,34,87,-39
-204,9,214,97,-209,112,-4,-248,-161,-161,-151,-73,24,87,0
-170,-29,141,100,-156,56,43,-165,-102,-117,-141,-68,14,87,19
-151,-48,102,100,-126,26,78,-107,-63,-78,-112,-63,9,82,24
-126,-63,63,95,-95,0,87,-82,-34,-43,-92,-58,9,73,29
-122,-63,58,92,-90,-2,78,-73,-24,-43,-63,-48,9,68,43
-122,-63,58,92,-90,-2,73,-73,-29,-39,-63,-48,9,63,43
-126,-68,58,97,-92,-4,73,-73,-29,-39,-63,-53,19,63,39
-126,-58,68,92,-97,4,73,-68,-34,-39,-68,-58,19,58,53
-126,-58,68,92,-97,4,78,-53,-29,-39,-78,-58,9,68,58
-126,-63,63,95,-95,0,78,-43,-19,-39,-78,-63,0,68,63
-126,-63,63,95,-95,0,82,-24,0,-34,-73,-73,0,68,68
-126,-63,63,95,-95,0,92,-19,4,-19,-68,-73,9,78,63
-117,-68,48,92,-82,-9,92,-9,14,-9,-58,-58,9,68,63
-117,-73,43,95,-80,-14,92,-9,14,-4,-58,-58,9,68,63
-117,-78,39,97,-78,-19,97,-4,14,-4,-58,-63,9,68,73
-117,-82,34,100,-75,-24,97,-4,19,-9,-58,-63,9,68,73
-126,-82,43,104,-85,-19,97,0,19,-19,-68,-73,9,68,82
-126,-82,43,104,-85,-19,97,4,29,-19,-68,-78,9,68,87
-131,-82,48,107,-90,-17,97,9,29,-19,-68,-78,9,73,87
-131,-87,43,109,-87,-21,107,14,34,-14,-68,-78,9,73,92
-122,-78,43,100,-82,-17,107,24,39,-9,-58,-78,9,73,92
-122,-82,39,102,-80,-21,107,24,39,-9,-58,-78,9,73,92
-117,-82,34,100,-75,-24,107,29,39,-9,-58,-78,9,73,97
-117,-78,39,97,-78,-19,112,29,39,-9,-58,-78,9,73,97
-117,-78,39,97,-78,-19,112,29,39,0,-58,-68,9,78,97
-117,-78,39,97,-78,-19,112,34,39,0,-58,-68,9,78,97
-117,-78,39,97,-78,-19,112,34,43,0,-58,-68,9,82,102
-117,-78,39,97,-78,-19,112,39,43,0,-58,-68,9,82,102
-126,-78,48,102,-87,-14,117,29,43,-4,-58,-68,9,73,97
-126,-82,43,104,-85,-19,117,29,43,-4,-58,-68,9,73,97
-126,-82,43,104,-85,-19,117,34,43,-4,-58,-68,9,73,97
-126,-78,48,102,-87,-14,117,34,48,-4,-58,-68,9,73,97
-117,-78,39,97,-78,-19,126,39,48,4,-58,-68,9,73,107
-117,-78,39,97,-78,-19,131,39,48,4,-53,-73,9,73,112
-117,-82,34,100,-75,-24,131,39,53,4,-53,-73,9,73,112
-117,-82,34,100,-75,-24,136,43,53,4,-53,-73,9,78,117
-117,-73,43,95,-80,-14,136,43,53,4,-53,-73,9,87,117
-117,-73,43,95,-80,-14,136,43,53,4,-53,-73,9,87,117
-117,-73,43,95,-80,-14,136,48,58,4,-53,-73,9,87,117
-117,-73,43,95,-80,-14,136,48,58,4,-53,-73,9,87,122
-126,-82,43,104,-85,-19,136,48,68,-4,-53,-82,0,87,122
-126,-82,43,104,-85,-19,141,53,73,0,-53,-82,-4,87,122
-126,-82,43,104,-85,-19,141,53,73,0,-53,-82,-4,87,122
-126,-78,48,102,-87,-14,141,58,73,0,-53,-82,-4,87,122
-117,-78,39,97,-78,-19,141,68,73,0,-53,-73,4,92,126
-122,-78,43,100,-82,-17,146,73,78,0,-53,-78,4,92,136
-122,-82,39,102,-80,-21,146,78,78,0,-53,-78,4,92,136
-122,-82,39,102,-80,-21,146,78,78,0,-53,-78,4,92,136
-122,-73,48,97,-85,-12,151,82,73,9,-53,-78,4,102,136
-122,-73,48,97,-85,-12,151,82,78,9,-53,-78,4,102,136
-126,-73,53,100,-90,-9,156,87,78,9,-53,-78,4,102,136
-126,-73,53,100,-90,-9,156,87,78,9,-53,-78,4,102,136
-136,-82,53,109,-95,-14,156,97,87,14,-63,-78,4,92,141
-136,-82,53,109,-95,-14,161,97,87,14,-63,-78,4,92,146
-136,-82,53,109,-95,-14,161,97,92,14,-63,-82,4,97,146
-136,-82,53,109,-95,-14,161,97,92,14,-63,-82,4,97,146
-136,-73,63,104,-100,-4,165,107,92,4,-53,-82,4,102,151
-141,-73,68,107,-104,-2,170,107,97,4,-53,-82,4,102,151
-141,-78,63,109,-102,-7,170,107,97,4,-58,-82,4,102,151
-141,-78,63,109,-102,-7,170,112,97,4,-58,-87,4,102,151
-141,-87,53,114,-97,-17,185,122,102,4,-68,-87,4,102,161
-146,-87,58,117,-102,-14,185,122,102,4,-68,-87,4,102,161
-146,-87,58,117,-102,-14,190,126,102,4,-68,-87,4,107,161
-146,-87,58,117,-102,-14,190,131,107,4,-68,-92,4,107,165
-146,-87,58,117,-102,-14,190,131,107,14,-58,-92,4,107,165
-146,-92,53,119,-100,-19,190,131,107,14,-58,-92,4,107,165
-146,-92,53,119,-100,-19,190,131,107,14,-58,-92,4,107,165
-146,-92,53,119,-100,-19,190,141,112,14,-63,-92,4,107,170
-146,-82,63,114,-104,-9,195,156,112,14,-63,-92,4,112,180
-151,-82,68,117,-109,-7,200,161,112,14,-63,-97,4,112,180
-151,-82,68,117,-109,-7,204,161,117,14,-63,-97,4,112,180
-156,-87,68,122,-112,-9,204,165,117,9,-63,-102,4,112,185
-146,-92,53,119,-100,-19,209,165,117,0,-68,-102,4,102,175
-146,-92,53,119,-100,-19,209,165,117,0,-68,-107,4,107,180
-151,-92,58,122,-104,-17,209,165,117,0,-73,-107,4,107,180
-151,-92,58,122,-104,-17,219,161,117,0,-73,-117,4,112,180
-151,-97,53,124,-102,-21,214,175,117,9,-73,-117,4,112,180
-151,-97,53,124,-102,-21,219,180,117,4,-82,-117,4,112,185
-156,-102,53,129,-104,-24,224,185,117,0,-82,-122,4,112,185
-165,-112,53,139,-109,-29,229,190,117,0,-87,-126,4,112,185
-165,-102,63,134,-114,-19,239,195,117,9,-87,-122,4,122,190
-165,-102,63,134,-114,-19,239,195,122,4,-92,-126,4,122,190
-165,-107,58,136,-112,-24,244,200,122,4,-97,-126,4,126,195
-170,-107,63,139,-117,-21,248,204,122,0,-102,-131,4,126,195
-170,-112,58,141,-114,-26,253,219,122,-9,-107,-146,4,117,195
-175,-117,58,146,-117,-29,263,224,117,-9,-112,-151,4,122,200
-180,-122,58,151,-119,-31,268,229,117,-19,-112,-151,4,122,200
-185,-126,58,156,-122,-34,273,234,117,-24,-117,-156,4,122,204
-185,-136,48,161,-117,-43,278,239,117,-24,-122,-151,4,131,204
-185,-136,48,161,-117,-43,283,244,117,-29,-126,-156,4,136,204
-185,-146,39,165,-112,-53,287,248,117,-29,-131,-161,4,136,204
-195,-151,43,173,-119,-53,292,253,117,-34,-136,-165,4,136,214
-200,-146,53,173,-126,-46,302,258,117,-39,-131,-180,4,131,214
-204,-151,53,178,-129,-48,307,263,117,-39,-141,-190,4,136,214
-204,-156,48,180,-126,-53,312,268,117,-39,-146,-200,4,141,214
-209,-161,48,185,-129,-56,322,273,107,-39,-156,-209,4,146,224
-214,-175,39,195,-126,-68,317,287,107,-48,-161,-209,9,151,229
-224,-185,39,204,-131,-73,326,297,107,-53,-175,-219,14,151,234
-224,-190,34,207,-129,-78,336,297,107,-63,-180,-224,14,151,234
-229,-195,34,212,-131,-80,341,302,97,-68,-190,-239,14,156,234
-234,-200,34,217,-134,-82,356,307,97,-73,-200,-248,9,161,234
-239,-204,34,222,-136,-85,370,312,97,-78,-200,-253,9,165,239
-248,-219,29,234,-139,-95,380,317,92,-92,-214,-263,9,170,244
-253,-219,34,236,-143,-92,385,322,82,-97,-224,-273,14,175,253
-263,-234,29,248,-146,-102,385,326,87,-107,-234,-273,14,185,248
-268,-244,24,256,-146,-109,390,331,82,-112,-244,-283,14,190,248
-273,-253,19,263,-146,-117,405,331,78,-122,-253,-292,19,195,253
-287,-258,29,273,-158,-114,409,336,73,-131,-268,-302,24,200,258
-292,-268,24,280,-158,-122,419,346,73,-131,-278,-312,34,204,263
-302,-278,24,290,-163,-126,429,351,68,-141,-287,-322,34,209,268
-312,-283,29,297,-170,-126,434,351,68,-151,-297,-331,34,214,273
-317,-287,29,302,-173,-129,439,351,63,-161,-312,-351,39,219,273
-326,-297,29,312,-178,-134,448,351,53,-180,-317,-366,43,214,278
-336,-307,29,322,-183,-139,458,356,43,-190,-331,-380,48,219,287
-346,-317,29,331,-187,-143,463,356,39,-200,-346,-385,53,229,287
-351,-322,29,336,-190,-146,473,356,34,-209,-356,-395,53,234,292
-366,-331,34,348,-200,-148,488,366,34,-209,-375,-409,53,239,297
-375,-341,34,358,-204,-153,492,366,34,-219,-385,-424,53,244,302
-380,-346,34,363,-207,-156,497,366,29,-229,-395,-429,58,248,307
-390,-351,39,370,-214,-156,502,366,24,-234,-405,-444,63,253,307
-390,-356,34,373,-212,-161,507,366,19,-253,-409,-453,63,263,312
-395,-361,34,378,-214,-163,512,366,9,-263,-419,-463,63,263,317
-409,-366,43,387,-226,-161,512,356,4,-273,-429,-473,68,268,317
-414,-370,43,392,-229,-163,512,356,0,-283,-439,-483,68,273,317
-419,-366,53,392,-236,-156,502,341,-4,-283,-448,-492,68,278,326
-424,-366,58,395,-241,-153,502,336,-9,-283,-458,-492,68,283,331
-429,-370,58,400,-244,-156,502,331,-9,-283,-463,-502,68,283,331
-434,-370,63,402,-248,-153,492,322,-14,-287,-468,-507,73,283,331
-439,-370,68,405,-253,-151,497,312,-9,-297,-473,-512,73,283,322
-439,-370,68,405,-253,-151,492,302,-19,-302,-478,-517,78,283,317
-439,-370,68,405,-253,-151,483,292,-24,-307,-483,-522,82,283,312
-439,-370,68,405,-253,-151,473,283,-29,-307,-483,-522,82,283,302
-439,-361,78,400,-258,-141,463,263,-39,-317,-492,-522,92,283,307
-434,-356,78,395,-256,-139,453,253,-43,-317,-492,-522,92,273,297
-429,-351,78,390,-253,-136,434,244,-48,-317,-492,-517,92,273,287
-419,-346,73,383,-246,-136,419,234,-48,-312,-483,-507,92,268,278
-419,-341,78,380,-248,-131,395,224,-58,-312,-478,-507,82,253,258
-405,-341,63,373,-234,-139,385,219,-58,-302,-463,-497,82,253,248
-390,-326,63,358,-226,-131,361,209,-53,-287,-444,-488,82,244,239
-375,-317,58,346,-217,-129,341,209,-43,-273,-429,-473,73,229,229
-361,-307,53,334,-207,-126,326,195,-48,-268,-424,-458,73,229,209
-346,-292,53,319,-200,-119,312,180,-43,-253,-400,-448,73,219,195
-322,-278,43,300,-183,-117,287,180,-39,-234,-380,-424,68,200,180
-302,-258,43,280,-173,-107,273,170,-34,-219,-361,-405,68,185,165
-292,-244,48,268,-170,-97,244,161,-29,-209,-341,-395,73,175,151
-268,-229,39,248,-153,-95,219,151,-29,-190,-312,-366,68,161,141
-248,-214,34,231,-141,-90,200,136,-19,-175,-297,-341,63,156,126
-229,-200,29,214,-129,-85,175,126,-14,-156,-268,-317,58,141,117
-200,-175,24,187,-112,-75,165,131,-14,-141,-258,-287,53,131,102
-180,-156,24,168,-102,-65,146,126,-9,-122,-234,-263,48,112,97
-161,-141,19,151,-90,-61,131,122,-4,-107,-209,-239,43,102,78
-141,-126,14,134,-78,-56,117,112,0,-92,-190,-219,34,92,68
-122,-102,19,112,-70,-41,97,102,14,-78,-161,-209,29,92,58
-102,-87,14,95,-58,-36,78,92,19,-58,-141,-180,24,82,48
-92,-78,14,85,-53,-31,63,82,24,-43,-122,-165,19,73,39
-78,-68,9,73,-43,-29,43,73,29,-24,-102,-146,14,63,29
-63,-63,0,63,-31,-31,34,68,29,-14,-92,-117,9,48,24
-48,-48,0,48,-24,-24,24,68,29,-9,-78,-97,4,39,19
-39,-39,0,39,-19,-19,9,63,29,0,-63,-87,4,34,14
-29,-34,-4,31,-12,-19,0,53,24,9,-53,-73,4,29,9
-9,-14,-4,12,-2,-9,-9,48,34,14,-34,-63,-4,14,4
-9,-4,4,7,-7,0,-14,43,34,19,-24,-53,-4,9,0
0,0,0,0,0,0,-19,39,34,24,-14,-48,-9,4,-4
4,4,0,-4,2,2,-24,34,39,34,-4,-39,-9,4,-4
9,19,9,-14,0,14,-29,29,39,34,4,-14,-14,-9,-4
14,24,9,-19,2,17,-34,24,39,39,4,-9,-14,-9,-14
14,29,14,-21,0,21,-39,19,39,39,9,-4,-19,-14,-14
14,34,19,-24,-2,26,-43,14,39,39,14,-4,-19,-14,-14
24,43,19,-34,2,31,-43,9,39,43,24,0,-19,-4,-14
29,43,14,-36,7,29,-43,9,39,43,24,4,-19,-4,-19
29,43,14,-36,7,29,-43,4,34,48,24,9,-19,-9,-19
29,53,24,-41,2,39,-48,4,34,48,29,9,-24,-9,-19
19,53,34,-36,-7,43,-48,4,43,48,24,19,-14,-9,-19
19,48,29,-34,-4,39,-48,4,43,48,24,24,-14,-9,-19
19,48,29,-34,-4,39,-48,4,43,48,29,24,-14,-9,-19
19,53,34,-36,-7,43,-48,4,43,48,34,24,-14,-9,-19
34,48,14,-41,9,31,-48,-4,34,58,34,24,-14,-9,-19
34,53,19,-43,7,36,-53,-4,34,58,34,29,-14,-14,-24
34,53,19,-43,7,36,-53,-9,34,58,34,29,-14,-14,-24
34,53,19,-43,7,36,-53,-9,34,58,34,29,-9,-14,-24
24,53,29,-39,-2,41,-53,-9,34,63,34,19,-19,-14,-24
24,53,29,-39,-2,41,-53,-9,34,63,34,19,-19,-14,-24
24,58,34,-41,-4,46,-53,-9,34,63,34,19,-19,-14,-24
24,58,34,-41,-4,46,-53,-9,34,63,34,19,-24,-14,-24
34,53,19,-43,7,36,-53,-14,34,53,34,19,-14,-4,-24
34,53,19,-43,7,36,-53,-14,34,53,34,19,-14,-4,-24
34,53,19,-43,7,36,-53,-14,34,53,34,24,-14,-4,-24
34,53,19,-43,7,36,-53,-14,34,53,34,24,-14,-4,-24
24,53,29,-39,-2,41,-63,-4,34,53,34,24,-14,-14,-24
24,53,29,-39,-2,41,-63,-4,34,53,34,24,-14,-14,-24
24,53,29,-39,-2,41,-63,-4,34,53,34,24,-14,-14,-24
24,58,34,-41,-4,46,-63,-4,34,53,34,24,-14,-14,-24
19,58,39,-39,-9,48,-53,-4,34,53,29,14,-14,-14,-24
19,53,34,-36,-7,43,-53,-4,34,53,29,14,-14,-14,-24
19,53,34,-36,-7,43,-48,-4,34,53,29,14,-14,-14,-24
19,53,34,-36,-7,43,-48,-4,34,53,29,14,-14,-14,-24
29,58,29,-43,0,43,-48,0,34,43,24,24,-24,-24,-24
29,53,24,-41,2,39,-48,0,34,43,24,19,-24,-24,-24
29,53,24,-41,2,39,-48,-4,34,43,24,19,-19,-29,-24
29,53,24,-41,2,39,-53,-4,34,43,24,24,-19,-29,-24
29,58,29,-43,0,43,-53,-4,34,53,29,24,-19,-19,-19
29,58,29,-43,0,43,-53,-4,34,58,34,24,-24,-19,-19
29,58,29,-43,0,43,-53,-4,39,58,39,24,-29,-19,-19
29,58,29,-43,0,43,-48,0,39,53,43,24,-29,-19,-19
19,48,29,-34,-4,39,-48,0,48,53,43,24,-24,-19,-19
19,53,34,-36,-7,43,-48,4,48,53,43,24,-24,-19,-19
19,53,34,-36,-7,43,-48,4,48,53,43,24,-24,-19,-14
19,53,34,-36,-7,43,-48,4,48,53,43,24,-24,-19,-14
29,53,24,-41,2,39,-48,4,48,53,34,24,-24,-9,-14
29,53,24,-41,2,39,-48,4,48,53,34,19,-24,-4,-14
29,53,24,-41,2,39,-48,4,48,53,34,19,-29,-4,-14
29,53,24,-41,2,39,-48,4,48,53,34,19,-29,-4,-14
19,53,34,-36,-7,43,-48,0,48,53,34,29,-19,-14,-14
19,53,34,-36,-7,43,-48,0,48,53,34,29,-19,-14,-14
19,53,34,-36,-7,43,-48,0,48,53,34,29,-19,-9,-14
19,53,34,-36,-7,43,-43,0,48,53,34,34,-19,-9,-14
19,53,34,-36,-7,43,-43,-4,48,53,34,24,-24,-14,-19
19,48,29,-34,-4,39,-43,-4,48,53,34,19,-24,-14,-19
14,48,34,-31,-9,41,-43,-4,48,53,34,19,-24,-14,-19
14,53,39,-34,-12,46,-43,-4,48,53,34,19,-24,-14,-19
14,43,29,-29,-7,36,-43,4,39,53,34,19,-14,-14,-9
14,43,29,-29,-7,36,-43,4,39,53,34,19,-14,-14,-14
14,43,29,-29,-7,36,-43,4,39,53,34,19,-14,-14,-19
14,43,29,-29,-7,36,-43,4,39,53,29,14,-14,-9,-19
24,53,29,-39,-2,41,-43,4,48,53,29,14,-24,-9,-9
24,53,29,-39,-2,41,-43,4,48,53,24,14,-24,-9,-9
24,53,29,-39,-2,41,-39,4,48,48,24,14,-24,-9,-9
24,53,29,-39,-2,41,-39,9,48,48,24,14,-24,-4,-9
14,43,29,-29,-7,36,-39,9,58,58,34,19,-24,-4,-9
14,43,29,-29,-7,36,-39,4,58,58,34,19,-24,-4,-14
14,43,29,-29,-7,36,-39,4,58,58,34,19,-24,-4,-14
14,43,29,-29,-7,36,-39,4,58,58,34,19,-19,-4,-14
9,39,29,-24,-9,34,-39,4,48,48,24,9,-19,-4,-14
9,39,29,-24,-9,34,-39,4,48,48,24,9,-19,-9,-14
9,39,29,-24,-9,34,-39,4,43,48,24,9,-24,-9,-14
9,39,29,-24,-9,34,-39,4,43,48,19,9,-24,-9,-14
9,48,39,-29,-14,43,-39,4,43,53,29,9,-19,-9,-4
9,48,39,-29,-14,43,-39,4,43,53,29,9,-19,-9,-4
