I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
-63,-73,-9,68,-26,-41,34,-19,-48,-87,-107,-97,24,9,19
-63,-73,-9,68,-26,-41,29,-19,-48,-87,-107,-97,24,9,19
-68,-73,-4,70,-31,-39,24,-14,-48,-87,-107,-97,24,14,29
-58,-73,-14,65,-21,-43,19,-9,-53,-97,-112,-97,34,24,39
-58,-73,-14,65,-21,-43,19,-4,-53,-97,-112,-102,34,24,39
-58,-73,-14,65,-21,-43,19,-4,-53,-97,-117,-102,34,24,39
-58,-73,-14,65,-21,-43,19,-4,-53,-97,-117,-102,34,29,39
-68,-68,0,68,-34,-34,34,-4,-43,-87,-107,-92,29,39,48
-68,-63,4,65,-36,-29,34,-4,-39,-92,-107,-92,24,39,53
-68,-58,9,63,-39,-24,39,0,-39,-92,-102,-97,19,39,58
-68,-53,14,61,-41,-19,39,0,-39,-87,-97,-97,14,39,68
-58,-39,19,48,-39,-9,39,0,-34,-82,-87,-87,4,53,73
-58,-43,14,51,-36,-14,39,4,-29,-82,-87,-87,4,58,78
-58,-39,19,48,-39,-9,39,4,-29,-78,-87,-87,4,58,87
-58,-34,24,46,-41,-4,39,4,-24,-78,-92,-92,4,58,92
-58,-29,29,43,-43,0,43,19,-24,-68,-92,-92,4,53,92
-58,-24,34,41,-46,4,43,19,-24,-68,-97,-97,4,53,92
-58,-24,34,41,-46,4,43,19,-24,-68,-97,-102,4,58,97
-58,-24,34,41,-46,4,48,24,-24,-78,-102,-107,4,58,97
-58,-29,29,43,-43,0,53,29,-14,-78,-102,-97,4,68,112
-58,-34,24,46,-41,-4,58,34,-14,-82,-102,-97,4,68,112
-58,-39,19,48,-39,-9,63,39,-19,-82,-112,-97,0,68,112
-63,-48,14,56,-39,-17,78,48,-19,-87,-117,-102,0,68,112
-53,-58,-4,56,-24,-31,78,58,-19,-82,-122,-102,9,73,112
-53,-68,-14,61,-19,-41,78,63,-19,-87,-126,-112,9,73,112
-53,-78,-24,65,-14,-51,82,63,-24,-97,-131,-117,9,73,112
-53,-78,-24,65,-14,-51,82,63,-29,-102,-146,-122,9,73,112
-68,-87,-19,78,-24,-53,92,53,-34,-117,-146,-136,9,82,112
-68,-87,-19,78,-24,-53,92,53,-43,-122,-151,-141,9,82,112
-68,-87,-19,78,-24,-53,97,53,-48,-131,-161,-141,9,82,112
-68,-92,-24,80,-21,-58,102,58,-58,-141,-165,-146,9,82,117
-68,-87,-19,78,-24,-53,112,53,-58,-151,-170,-156,4,82,126
-68,-87,-19,78,-24,-53,112,58,-63,-161,-185,-161,4,82,126
-73,-87,-14,80,-29,-51,112,58,-68,-161,-190,-165,4,82,126
-78,-87,-9,82,-34,-48,112,53,-78,-170,-200,-175,4,87,126
-87,-102,-14,95,-36,-58,122,58,-92,-190,-209,-185,14,87,117
-92,-102,-9,97,-41,-56,126,53,-102,-204,-224,-190,14,87,122
-97,-107,-9,102,-43,-58,131,53,-112,-214,-234,-200,14,87,122
-97,-112,-14,104,-41,-63,141,48,-126,-224,-239,-204,19,87,117
-107,-126,-19,117,-43,-73,151,53,-126,-239,-258,-209,9,97,112
-112,-136,-24,124,-43,-80,156,43,-141,-253,-273,-214,9,97,112
-122,-141,-19,131,-51,-80,156,39,-156,-268,-292,-224,14,102,117
-141,-151,-9,146,-65,-80,161,34,-165,-287,-307,-244,14,102,117
-136,-156,-19,146,-58,-87,175,34,-185,-307,-322,-258,14,117,112
-146,-156,-9,151,-68,-82,175,19,-200,-336,-341,-273,24,117,112
-151,-170,-19,161,-65,-95,175,9,-219,-356,-361,-287,24,117,112
-156,-180,-24,168,-65,-102,180,4,-239,-375,-380,-302,24,117,112
-161,-175,-14,168,-73,-95,180,-9,-248,-390,-395,-302,43,117,107
-165,-175,-9,170,-78,-92,175,-24,-268,-414,-409,-307,48,112,102
-175,-190,-14,183,-80,-102,175,-39,-302,-439,-429,-322,48,107,92
-185,-190,-4,187,-90,-97,180,-53,-326,-473,-453,-336,53,107,78
-185,-209,-24,197,-80,-117,175,-58,-346,-512,-483,-366,58,97,58
-195,-209,-14,202,-90,-112,175,-73,-380,-541,-507,-380,63,102,53
-209,-224,-14,217,-97,-119,175,-92,-419,-575,-541,-409,68,102,48
-214,-234,-19,224,-97,-126,170,-112,-458,-619,-575,-434,73,102,43
-224,-239,-14,231,-104,-126,161,-136,-492,-649,-605,-453,87,102,29
-234,-258,-24,246,-104,-141,165,-161,-527,-688,-639,-473,92,97,24
-244,-268,-24,256,-109,-146,165,-185,-561,-732,-673,-492,102,97,14
-253,-278,-24,265,-114,-151,165,-214,-605,-766,-717,-507,117,97,4
-263,-287,-24,275,-119,-156,165,-229,-639,-795,-741,-522,122,97,9
-283,-307,-24,295,-129,-165,165,-253,-668,-844,-771,-551,126,102,0
-287,-322,-34,305,-126,-178,161,-273,-702,-888,-814,-575,141,97,0
-297,-346,-48,322,-124,-197,161,-292,-736,-927,-849,-600,146,87,-9
-297,-351,-53,324,-122,-202,170,-317,-761,-956,-878,-624,141,97,-14
-307,-361,-53,334,-126,-207,180,-336,-800,-995,-912,-644,151,102,-19
-317,-370,-53,344,-131,-212,185,-351,-829,-1034,-946,-663,165,102,-34
-326,-380,-53,353,-136,-217,190,-380,-863,-1078,-980,-683,175,102,-39
-331,-380,-48,356,-141,-214,195,-405,-888,-1102,-1010,-707,180,117,-43
-341,-390,-48,366,-146,-219,195,-419,-917,-1137,-1029,-727,185,126,-48
-341,-400,-58,370,-141,-229,204,-434,-941,-1156,-1044,-741,195,131,-43
-346,-405,-58,375,-143,-231,204,-444,-956,-1176,-1063,-751,195,136,-43
-361,-429,-68,395,-146,-248,214,-463,-976,-1200,-1088,-766,190,136,-39
-361,-439,-78,400,-141,-258,219,-468,-990,-1224,-1107,-775,195,141,-43
-361,-448,-87,405,-136,-268,224,-478,-1010,-1234,-1117,-780,204,146,-43
-361,-458,-97,409,-131,-278,234,-483,-1015,-1244,-1117,-795,204,151,-48
-370,-473,-102,422,-134,-287,244,-488,-1024,-1254,-1127,-810,204,146,-48
-351,-478,-126,414,-112,-302,244,-488,-1029,-1239,-1122,-805,204,141,-48
-346,-483,-136,414,-104,-309,244,-468,-1010,-1234,-1122,-805,200,136,-43
-336,-478,-141,407,-97,-309,244,-453,-995,-1224,-1117,-795,190,136,-43
-331,-473,-141,402,-95,-307,244,-444,-990,-1215,-1112,-780,195,122,-53
-322,-473,-151,397,-85,-312,239,-434,-966,-1195,-1098,-775,195,117,-48
-312,-468,-156,390,-78,-312,234,-429,-941,-1176,-1073,-756,195,117,-43
-302,-458,-156,380,-73,-307,229,-414,-912,-1146,-1044,-751,190,112,-43
-297,-448,-151,373,-73,-300,224,-400,-893,-1122,-1015,-732,195,97,-39
-278,-439,-161,358,-58,-300,219,-380,-858,-1083,-985,-712,185,92,-29
-263,-429,-165,346,-48,-297,214,-361,-814,-1039,-946,-683,180,92,-24
-248,-419,-170,334,-39,-295,204,-341,-775,-995,-907,-658,170,87,-14
-224,-409,-185,317,-19,-297,204,-302,-736,-951,-873,-629,156,73,-9
-209,-390,-180,300,-14,-285,195,-287,-692,-902,-834,-600,146,68,-9
-195,-366,-170,280,-12,-268,185,-263,-639,-834,-785,-575,136,63,-9
-180,-346,-165,263,-7,-256,175,-234,-590,-780,-736,-541,126,58,-9
-165,-326,-161,246,-2,-244,175,-204,-531,-727,-688,-497,112,58,9
-156,-307,-151,231,-2,-229,165,-185,-488,-668,-634,-463,102,53,9
-141,-283,-141,212,0,-212,156,-165,-439,-614,-585,-429,92,53,9
-131,-263,-131,197,0,-197,141,-146,-395,-561,-536,-400,87,43,9
-112,-239,-126,175,7,-183,131,-131,-351,-512,-492,-375,68,43,14
-97,-219,-122,158,12,-170,122,-112,-307,-468,-444,-346,58,43,24
-87,-200,-112,143,12,-156,112,-97,-273,-414,-405,-317,48,43,24
-73,-175,-102,124,14,-139,102,-82,-234,-375,-361,-278,48,43,24
-63,-175,-112,119,24,-143,102,-58,-200,-322,-326,-244,43,34,24
-53,-161,-107,107,26,-134,92,-43,-165,-278,-287,-214,43,29,29
-48,-146,-97,97,24,-122,87,-39,-141,-239,-253,-190,39,24,29
-43,-131,-87,87,21,-109,78,-24,-117,-209,-219,-165,34,19,29
-24,-126,-102,75,39,-114,63,-4,-97,-170,-185,-136,29,9,19
-14,-112,-97,63,41,-104,58,4,-68,-141,-161,-117,24,0,19
-9,-97,-87,53,39,-92,58,9,-48,-117,-131,-97,19,-4,24
-4,-87,-82,46,39,-85,58,14,-24,-97,-107,-82,19,-14,24
4,-78,-82,36,43,-80,43,19,4,-73,-82,-63,9,-14,14
19,-63,-82,21,51,-73,39,24,9,-53,-58,-53,9,-14,14
19,-48,-68,14,43,-58,24,29,19,-29,-43,-39,9,-14,14
19,-39,-58,9,39,-48,19,29,34,-9,-29,-29,9,-14,14
9,-34,-43,12,26,-39,24,24,43,4,-14,-29,-4,-24,4
9,-34,-43,12,26,-39,24,29,53,19,-4,-19,-9,-29,4
14,-34,-48,9,31,-41,19,29,63,29,9,-9,-9,-29,4
14,-24,-39,4,26,-31,19,29,73,34,19,0,-9,-29,4
14,-9,-24,-2,19,-17,9,34,68,48,29,4,-9,-43,-4
14,-9,-24,-2,19,-17,0,34,73,63,34,4,-14,-43,0
14,-9,-24,-2,19,-17,-14,39,82,68,43,14,-14,-43,0
14,-9,-24,-2,19,-17,-24,39,87,73,53,19,-19,-39,0
14,4,-9,-9,12,-2,-29,34,82,82,58,34,-14,-43,-4
14,4,-9,-9,12,-2,-34,34,87,92,68,34,-9,-43,-4
14,9,-4,-12,9,2,-39,34,87,97,73,39,-4,-43,-4
14,9,-4,-12,9,2,-43,34,92,102,82,43,-4,-43,-4
14,24,9,-19,2,17,-58,24,87,97,73,48,-4,-43,-9
14,24,9,-19,2,17,-58,24,92,102,73,48,-4,-39,-9
14,29,14,-21,0,21,-58,29,92,107,78,48,-4,-39,-4
19,29,9,-24,4,19,-58,29,92,107,78,53,-4,-39,-4
14,19,4,-17,4,12,-48,19,92,107,68,43,-4,-29,0
14,19,4,-17,4,12,-48,19,92,112,73,43,-4,-29,4
9,29,19,-19,-4,24,-48,19,97,112,73,48,-4,-24,9
4,29,24,-17,-9,26,-48,24,97,107,73,48,-4,-24,19
4,24,19,-14,-7,21,-43,29,107,107,82,58,-9,-24,24
4,19,14,-12,-4,17,-39,29,117,107,82,58,-9,-19,24
0,14,14,-7,-7,14,-34,34,117,107,82,63,-9,-19,29
0,9,9,-4,-4,9,-29,34,112,107,82,63,-9,-19,29
4,14,9,-9,-2,12,-34,34,112,122,87,53,-19,-9,29
9,19,9,-14,0,14,-29,34,112,126,92,53,-19,-9,29
14,24,9,-19,2,17,-29,34,117,126,92,53,-19,-9,29
19,34,14,-26,2,24,-29,34,117,131,97,53,-19,-9,29
24,43,19,-34,2,31,-24,43,126,126,97,58,-24,0,43
24,48,24,-36,0,36,-19,48,126,126,97,58,-24,4,48
24,53,29,-39,-2,41,-19,48,126,126,97,58,-24,9,48
24,63,39,-43,-7,51,-19,48,126,126,97,58,-24,14,48
14,58,43,-36,-14,51,-14,58,126,122,87,53,-24,14,63
14,48,34,-31,-9,41,-9,63,126,122,87,53,-24,14,68
14,39,24,-26,-4,31,0,63,126,122,87,53,-24,14,73
14,29,14,-21,0,21,4,63,126,122,87,53,-24,14,78
24,24,0,-24,12,12,9,68,126,112,87,63,-24,14,78
24,19,-4,-21,14,7,14,68,126,112,87,63,-24,14,78
24,9,-14,-17,19,-2,19,68,126,117,78,58,-24,14,78
24,0,-24,-12,24,-12,24,63,126,122,68,53,-24,14,78
14,0,-14,-7,14,-7,34,63,126,117,63,39,-24,24,78
14,4,-9,-9,12,-2,29,63,126,112,68,34,-24,24,78
14,9,-4,-12,9,2,29,63,122,107,73,34,-24,24,78
14,14,0,-14,7,7,29,58,112,107,73,39,-24,29,82
4,24,19,-14,-7,21,34,53,112,97,63,39,-34,19,82
4,24,19,-14,-7,21,39,53,107,97,63,34,-29,19,73
4,24,19,-14,-7,21,39,53,102,97,58,24,-29,24,73
4,14,9,-9,-2,12,39,53,97,97,53,19,-29,24,68
4,9,4,-7,0,7,39,53,102,92,53,19,-29,34,68
0,4,4,-2,-2,4,39,48,97,87,48,19,-29,34,68
0,4,4,-2,-2,4,34,39,92,82,43,14,-29,24,68
0,0,0,0,0,0,34,34,87,78,43,14,-24,24,63
-9,-9,0,9,-4,-4,34,34,82,68,43,24,-24,24,48
-9,-9,0,9,-4,-4,34,34,78,63,43,24,-24,19,48
-9,-19,-9,14,0,-14,29,24,68,63,39,14,-24,19,43
-14,-24,-9,19,-2,-17,29,24,58,58,29,14,-19,19,39
-9,-34,-24,21,7,-29,34,19,53,43,24,0,-4,9,34
-14,-34,-19,24,2,-26,29,14,48,39,19,0,-4,4,29
-14,-34,-19,24,2,-26,29,14,48,39,19,0,-4,4,19
-14,-39,-24,26,4,-31,29,14,48,34,14,0,0,9,14
-4,-24,-19,14,7,-21,34,4,39,24,-4,-14,4,0,9
-9,-29,-19,19,4,-24,29,0,29,19,-9,-9,0,0,9
-9,-19,-9,14,0,-14,19,0,39,24,-4,-9,-4,-4,0
-9,-19,-9,14,0,-14,19,0,39,29,0,-9,-9,-9,0
-9,-19,-9,14,0,-14,19,0,39,34,4,-9,-14,-14,0
-9,-19,-9,14,0,-14,19,0,39,39,9,-9,-19,-19,0
-19,-9,9,14,-14,0,19,9,48,48,19,-4,-19,-19,9
-19,-9,9,14,-14,0,19,9,48,48,19,0,-19,-19,9
-19,-9,9,14,-14,0,19,9,48,48,19,4,-19,-19,9
-19,-9,9,14,-14,0,19,9,48,48,19,9,-19,-19,9
-19,-19,0,19,-9,-9,19,0,39,39,9,0,-19,-14,9
-19,-19,0,19,-9,-9,19,0,39,39,9,0,-19,-9,9
-19,-19,0,19,-9,-9,19,0,39,39,9,0,-19,-4,9
-19,-19,0,19,-9,-9,19,0,39,39,9,0,-19,0,9
-19,-9,9,14,-14,0,9,-4,29,39,19,-9,-9,-9,0
-19,-9,9,14,-14,0,0,-9,29,39,19,-9,-9,-9,0
-19,-9,9,14,-14,0,-9,-14,29,39,19,-9,-9,-9,0
-19,-9,9,14,-14,0,-19,-19,29,39,19,-9,-9,-9,0
-14,0,14,7,-14,7,-24,-9,29,34,9,0,-9,-19,0
-9,0,9,4,-9,4,-29,-9,29,29,9,0,-9,-19,0
-4,0,4,2,-4,2,-34,-9,29,24,9,0,-9,-19,0
0,0,0,0,0,0,-39,-9,29,19,9,0,-9,-19,0
-9,-14,-4,12,-2,-9,-34,0,39,29,9,-9,-4,-9,9
-9,-19,-9,14,0,-14,-29,0,39,29,9,-9,0,-9,9
-9,-24,-14,17,2,-19,-24,0,39,29,9,-9,4,-9,9
-9,-29,-19,19,4,-24,-19,0,39,29,9,-9,9,-9,9
0,-24,-24,12,12,-24,-9,0,43,34,14,-4,0,0,14
0,-19,-19,9,9,-19,-9,0,48,39,19,0,0,0,19
0,-14,-14,7,7,-14,-9,0,53,43,24,4,0,0,24
0,-9,-9,4,4,-9,-9,0,58,48,29,9,0,0,29
-9,0,9,4,-9,4,-9,9,58,58,39,9,-9,0,29
-9,0,9,4,-9,4,-9,9,58,58,39,9,-9,0,29
-9,0,9,4,-9,4,-9,9,58,58,39,9,-9,0,29
-9,0,9,4,-9,4,-9,9,58,58,39,9,-9,0,29
0,9,9,-4,-4,9,0,0,48,58,29,0,-19,4,19
0,9,9,-4,-4,9,0,0,48,58,29,0,-19,9,19
0,9,9,-4,-4,9,0,0,48,58,29,0,-19,14,19
0,9,9,-4,-4,9,0,0,48,58,29,0,-19,19,19
0,0,0,0,0,0,9,9,58,58,29,0,-14,19,29
0,0,0,0,0,0,9,9,58,58,29,0,-9,19,29
0,0,0,0,0,0,9,9,58,58,29,0,-4,19,29
0,0,0,0,0,0,9,9,58,58,29,0,0,19,29
0,-14,-14,7,7,-14,19,14,68,68,29,0,-9,9,29
0,-19,-19,9,9,-19,19,19,68,68,29,0,-9,9,29
0,-24,-24,12,12,-24,19,24,68,68,29,0,-9,9,29
0,-29,-29,14,14,-29,19,29,68,68,29,0,-9,9,29
0,-39,-39,19,19,-39,29,29,68,58,29,0,0,9,29
0,-39,-39,19,19,-39,29,29,68,58,29,0,0,9,29
0,-39,-39,19,19,-39,29,29,68,58,29,0,0,9,29
0,-43,-43,21,21,-43,19,24,68,53,29,0,-4,9,29
4,-39,-43,17,24,-41,14,24,68,58,19,0,-4,24,29
-4,-34,-29,19,12,-31,19,19,68,53,19,0,0,24,29
-4,-29,-24,17,9,-26,24,19,63,53,19,0,0,24,29
-4,-29,-24,17,9,-26,29,14,58,58,19,-4,0,24,34
-14,-34,-19,24,2,-26,39,14,68,68,14,0,0,14,34
-14,-34,-19,24,2,-26,39,14,68,68,19,0,0,14,34
-9,-29,-19,19,4,-24,34,14,58,63,24,0,0,14,34
-4,-24,-19,14,7,-21,34,14,53,63,29,0,-9,24,34
-9,-24,-14,17,2,-19,43,14,63,58,29,9,-9,24,34
-9,-29,-19,19,4,-24,43,14,58,58,29,9,-4,14,39
-9,-29,-19,19,4,-24,43,14,58,58,29,9,-4,14,39
-9,-29,-19,19,4,-24,43,9,53,58,29,9,-4,19,39
-9,-24,-14,17,2,-19,43,9,53,68,29,9,-14,24,34
-9,-24,-14,17,2,-19,48,14,58,68,29,9,-19,29,34
-9,-19,-9,14,0,-14,48,14,63,68,34,14,-19,39,34
-9,-19,-9,14,0,-14,48,14,63,73,39,14,-24,43,34
-9,-19,-9,14,0,-14,43,19,73,73,39,24,-24,39,39
-9,-19,-9,14,0,-14,48,24,73,73,43,24,-24,34,48
-4,-24,-19,14,7,-21,48,29,73,78,48,24,-24,34,53
-4,-24,-19,14,7,-21,53,39,78,92,48,24,-24,34,53
-9,-9,0,9,-4,-4,43,39,87,102,53,24,-24,24,48
-4,-4,0,4,-2,-2,43,43,97,102,63,34,-24,19,43
-4,-4,0,4,-2,-2,39,39,97,102,68,34,-24,19,39
-4,0,4,2,-4,2,34,39,97,112,73,39,-24,19,39
4,4,0,-4,2,2,29,29,97,107,68,43,-24,9,24
9,9,0,-9,4,4,29,29,92,107,68,43,-29,0,14
9,9,0,-9,4,4,24,29,87,102,68,43,-29,-9,9
4,4,0,-4,2,2,24,24,87,97,68,43,-29,-24,4
4,-4,-9,0,7,-7,19,14,82,87,68,39,-19,-24,-9
4,-9,-14,2,9,-12,14,19,78,82,63,29,-19,-24,-9
4,-9,-14,2,9,-12,0,19,73,82,58,24,-19,-29,-14
4,-14,-19,4,12,-17,-4,19,73,82,53,19,-19,-29,-14
4,-14,-19,4,12,-17,-14,14,73,87,53,34,-9,-29,-14
4,-9,-14,2,9,-12,-19,14,73,92,58,39,-9,-34,-14
4,-9,-14,2,9,-12,-29,14,73,97,58,39,-9,-39,-9
4,-14,-19,4,12,-17,-34,14,73,97,63,39,-9,-43,-9
4,0,-4,-2,4,-2,-43,4,63,97,63,29,-9,-34,-9
9,9,0,-9,4,4,-43,4,68,92,63,29,-9,-34,-9
9,19,9,-14,0,14,-43,4,68,92,63,29,-9,-34,-9
9,24,14,-17,-2,19,-43,4,68,92,63,29,-9,-34,-9
9,14,4,-12,2,9,-53,4,78,92,73,43,-9,-39,-9
9,14,4,-12,2,9,-53,4,78,92,73,43,-9,-43,-9
9,14,4,-12,2,9,-53,4,78,92,73,43,-4,-48,-9
9,14,4,-12,2,9,-53,4,78,92,73,43,-4,-53,-4
9,0,-9,-4,9,-4,-43,4,78,102,73,43,0,-43,-4
9,-4,-14,-2,12,-9,-43,4,78,102,73,39,0,-43,-4
9,-4,-14,-2,12,-9,-43,4,78,107,73,39,4,-43,-4
9,-9,-19,0,14,-14,-43,4,78,107,73,39,9,-39,-4
0,4,4,-2,-2,4,-43,4,78,107,63,29,4,-34,-4
0,9,9,-4,-4,9,-43,4,78,102,63,29,0,-24,0
0,14,14,-7,-7,14,-43,4,78,102,63,29,-4,-19,0
0,19,19,-9,-9,19,-43,4,78,102,63,29,-9,-14,0
4,19,14,-12,-4,17,-34,4,78,92,63,29,-9,-24,-9
9,19,9,-14,0,14,-29,4,78,92,63,29,-9,-24,-9
14,19,4,-17,4,12,-29,4,78,92,63,29,-9,-24,-9
19,19,0,-19,9,9,-29,4,78,92,63,29,-9,-24,-9
9,14,4,-12,2,9,-39,4,78,102,63,39,0,-14,0
4,9,4,-7,0,7,-39,4,78,102,63,39,0,-9,0
4,4,0,-4,2,2,-34,4,78,102,63,39,0,-4,4
4,0,-4,-2,4,-2,-34,4,78,102,63,39,0,0,4
14,-4,-19,-4,17,-12,-34,4,78,92,63,39,9,-19,-4
14,-9,-24,-2,19,-17,-29,4,78,87,63,39,4,-29,-4
14,-14,-29,0,21,-21,-29,4,73,87,58,39,4,-39,-4
14,-19,-34,2,24,-26,-29,4,73,87,58,34,4,-43,-4
14,-14,-29,0,21,-21,-29,4,82,97,68,34,-4,-43,-9
9,-14,-24,2,17,-19,-24,4,82,97,68,34,-4,-39,-9
9,-9,-19,0,14,-14,-24,4,82,97,68,34,-4,-39,-14
4,-4,-9,0,7,-7,-24,4,82,97,68,34,-4,-39,-14
14,4,-9,-9,12,-2,-14,14,82,97,73,34,-4,-39,-4
14,4,-9,-9,12,-2,-14,9,78,97,73,34,-4,-34,-4
14,0,-14,-7,14,-7,-14,4,78,97,73,29,0,-29,-4
14,0,-14,-7,14,-7,-14,0,78,97,78,29,0,-24,-4
4,-4,-9,0,7,-7,-4,4,82,107,78,34,-4,-29,-4
4,-4,-9,0,7,-7,-9,14,87,107,78,34,-4,-34,0
4,-4,-9,0,7,-7,-4,19,92,107,78,34,0,-34,4
4,-4,-9,0,7,-7,0,19,97,107,78,34,0,-34,9
4,-14,-19,4,12,-17,19,29,87,92,58,24,-14,-9,19
4,-19,-24,7,14,-21,19,39,102,102,68,34,-14,0,29
4,-19,-24,7,14,-21,29,48,117,112,78,24,-14,0,34
9,-29,-39,9,24,-34,34,53,131,141,87,43,-9,0,39
9,-24,-34,7,21,-29,34,82,161,175,107,58,-14,14,53
9,4,-4,-7,7,0,43,112,219,219,146,82,-29,19,97
19,43,24,-31,-2,34,43,151,307,302,224,126,-48,34,141
43,102,58,-73,-7,80,39,190,395,429,331,200,-87,43,161
73,151,78,-112,-2,114,19,244,507,575,468,292,-107,53,190
112,204,92,-158,9,148,0,302,649,746,605,385,-131,53,214
161,253,92,-207,34,173,-24,370,795,902,751,478,-161,39,239
200,283,82,-241,58,183,-43,448,907,1044,868,546,-180,29,253
244,326,82,-285,80,204,-58,522,1029,1176,980,624,-204,9,268
283,414,131,-348,75,273,-92,575,1151,1322,1117,722,-239,0,292
351,522,170,-436,90,346,-141,614,1288,1503,1293,858,-283,0,317
424,644,219,-534,102,431,-190,688,1444,1742,1507,1034,-331,-19,341
517,775,258,-646,129,517,-258,795,1659,2000,1737,1195,-380,-43,375
619,883,263,-751,178,573,-326,888,1820,2176,1908,1327,-429,-82,366
707,990,283,-849,212,636,-400,902,1873,2288,2039,1429,-468,-146,292
819,1151,331,-985,244,741,-517,878,1908,2425,2196,1586,-502,-209,209
917,1366,448,-1141,234,907,-673,790,1956,2635,2440,1820,-551,-273,122
985,1629,644,-1307,170,1137,-854,649,2020,2893,2747,2088,-619,-356,9
1039,1859,819,-1449,109,1339,-990,507,2049,3157,3045,2347,-673,-429,-126
1068,1995,927,-1532,70,1461,-1083,409,2049,3328,3245,2518,-692,-497,-263
1088,2025,936,-1556,75,1481,-1117,336,2000,3401,3342,2615,-683,-580,-405
1102,1995,893,-1549,104,1444,-1141,312,1991,3474,3445,2693,-663,-653,-541
1073,1956,883,-1515,95,1420,-1137,297,2030,3533,3513,2747,-639,-702,-605
1024,1864,839,-1444,92,1351,-1107,297,2020,3440,3435,2718,-590,-741,-673
1019,1698,678,-1359,170,1188,-1083,322,1903,3137,3172,2581,-527,-824,-795
1029,1468,439,-1249,295,954,-1034,351,1703,2708,2801,2352,-439,-912,-912
985,1239,253,-1112,366,746,-956,312,1424,2235,2405,2108,-361,-941,-941
893,1054,161,-973,366,607,-854,248,1122,1771,2020,1864,-292,-897,-927
795,854,58,-824,368,456,-732,185,805,1351,1659,1625,-224,-858,-897
663,619,-43,-641,353,287,-610,63,434,917,1283,1327,-151,-780,-849
458,346,-112,-402,285,117,-458,-102,4,424,785,893,-53,-653,-766
244,78,-165,-161,204,-43,-268,-224,-361,-53,253,390,34,-488,-634
68,-102,-170,17,119,-136,-107,-268,-556,-361,-141,9,73,-341,-488
-29,-180,-151,104,61,-165,-24,-263,-590,-488,-336,-180,87,-248,-380
-43,-229,-185,136,70,-207,9,-209,-502,-473,-395,-258,107,-195,-307
-43,-229,-185,136,70,-207,24,-156,-390,-395,-366,-268,97,-151,-239
-48,-195,-146,122,48,-170,19,-136,-331,-336,-297,-229,73,-131,-185
-48,-170,-122,109,36,-146,19,-112,-283,-287,-258,-195,73,-112,-151
-29,-151,-122,90,46,-136,9,-68,-224,-239,-234,-180,58,-82,-107
-19,-126,-107,73,43,-117,14,-39,-180,-214,-214,-165,34,-58,-73
-24,-107,-82,65,29,-95,14,-39,-165,-195,-190,-146,34,-53,-58
-29,-97,-68,63,19,-82,14,-39,-146,-170,-175,-122,43,-39,-39
-43,-97,-53,70,4,-75,29,-14,-107,-136,-156,-112,43,-9,-9
-43,-87,-43,65,0,-65,29,-9,-87,-122,-136,-97,39,0,-4
-48,-78,-29,63,-9,-53,24,-9,-78,-112,-131,-102,29,14,4
-48,-63,-14,56,-17,-39,29,-4,-68,-102,-122,-102,19,29,14
-43,-58,-14,51,-14,-36,34,-4,-58,-97,-112,-102,19,29,19
-43,-58,-14,51,-14,-36,34,-4,-48,-87,-107,-97,19,29,19
-43,-58,-14,51,-14,-36,34,9,-48,-82,-102,-97,14,34,29
-43,-58,-14,51,-14,-36,34,24,-43,-78,-107,-107,4,34,48
-43,-58,-14,51,-14,-36,39,24,-34,-73,-107,-102,4,34,48
-43,-58,-14,51,-14,-36,39,24,-34,-73,-102,-102,4,39,48
-43,-63,-19,53,-12,-41,39,24,-34,-73,-102,-102,4,39,53
-43,-78,-34,61,-4,-56,43,24,-19,-73,-92,-97,9,29,53
-39,-78,-39,58,0,-58,43,29,-14,-68,-92,-92,14,29,48
-39,-78,-39,58,0,-58,48,29,-9,-68,-92,-87,19,29,48
-34,-82,-48,58,7,-65,48,34,-4,-63,-87,-82,24,29,48
-24,-92,-68,58,21,-80,48,43,0,-48,-78,-78,24,19,53
-24,-92,-68,58,21,-80,53,43,0,-48,-78,-78,24,19,53
-24,-92,-68,58,21,-80,53,43,0,-53,-78,-78,24,14,48
-24,-87,-63,56,19,-75,58,43,0,-53,-78,-78,24,14,48
-34,-82,-48,58,7,-65,63,34,-4,-53,-82,-82,14,19,58
-34,-82,-48,58,7,-65,63,34,-4,-53,-87,-87,14,24,58
-34,-82,-48,58,7,-65,63,34,-4,-53,-92,-92,14,29,58
-39,-82,-43,61,2,-63,63,34,-4,-53,-97,-102,14,34,58
-39,-82,-43,61,2,-63,63,39,-4,-53,-102,-107,14,43,68
-39,-78,-39,58,0,-58,63,39,-4,-53,-102,-112,14,43,68
-39,-78,-39,58,0,-58,63,39,-9,-53,-97,-112,14,48,68
-39,-73,-34,56,-2,-53,63,34,-9,-53,-97,-107,14,48,68
-43,-78,-34,61,-4,-56,73,43,-4,-53,-97,-102,14,48,68
-43,-78,-34,61,-4,-56,73,43,-4,-53,-92,-97,14,48,68
-48,-82,-34,65,-7,-58,73,48,-4,-58,-87,-87,14,48,73
-48,-82,-34,65,-7,-58,73,48,-4,-58,-82,-82,19,48,73
-48,-92,-43,70,-2,-68,82,43,-14,-63,-97,-87,19,48,68
